pmid,Title,Abstract,Author,Year,Volume,Issue,Journal,Citation,Link
36639291,,,,,,,,,
36634544,Pinnipeds carriers of pathogenic Leptospira: New data based on molecular characterization.,"Leptospirosis is a bacterial disease caused by the infection of pathogenic strains of the genus Leptospira, endemic in tropical and subtropical regions. Although well documented in terrestrial animals and humans, little information is available on its distribution and impact on marine animals. Despite clinical manifestations that may occur, the occurrence of carriers was suggested in some species. Nevertheless, there are few studies regarding the infection by Leptospira sp. in marine mammals. In this context, and considering the One Health approach, the present aimed to investigate pinnipeds' role as Leptospira sp. carriers. Kidneys of 47 pinnipeds of two species, Arctocephalus australis (n = 40) and Arctocephalus tropicalis (n = 7) were collected. DNA was extracted and the diagnosis was performed through LipL32-PCR and genetic characterization based on secY gene sequencing. Phylogenetic analysis and haplotype networks were constructed. Pathogenic Leptospira sp. DNA was detected in 31.9% (15/47) of the tested pinnipeds. It was possible to amplify and sequence eight strains (6 for A. australis, 2 for A. tropicalis), all identified as L. interrogans, with high similarity with sequences from Icterohaemorrhagiae serogroup. Phylogenetic analysis revealed sequences from the present study grouped in species-specific unique clusters, but very close to others from humans, wild animals, and domestic animals. We demonstrate that pinnipeds could act as carriers, and play an important role in leptospirosis dynamics.","['Torres FD', 'Borges ALDSB', 'Kolesnikovas C', 'Domit C', 'Barbosa CB', 'Carvalho-Costa FA', 'Di Azevedo MIN', 'Lilenbaum W']",2023,155,,Res Vet Sci,"Torres FD, et al. Pinnipeds carriers of pathogenic Leptospira: New data based on molecular characterization. Pinnipeds carriers of pathogenic Leptospira: New data based on molecular characterization. 2023; 155:62-68. doi: 10.1016/j.rvsc.2022.12.012",https://pubmed.ncbi.nlm.nih.gov/36634544/
36624720,Revisiting the Overlooked Infection: Rickettsioses.,"The prevalence of human Rickettsioses cases in Indonesia is unknown and could probably be underestimated. The high prevalence of seropositive Rickettsia sp. was reported in small mammals (as vectors) and humans. In Indonesia, a recent study in patients with acute fever revealed that the prevalence of Rickettsioses is 10%. Many cases of Rickettsioses were often misdiagnosed with dengue fever, enteric fever, or leptospirosis due to their overlapping clinical manifestation. The limitation of point of care testing in Indonesia hindered the adequacy of diagnosis confirmation. Appropriate empirical or definitive treatment with macrolide, mainly doxycycline, is preferable compared to other broad-spectrum antibiotics, such as cephalosporin or quinolones. Moreover, when left untreated, Rickettsioses may deteriorate progressively to fatal outcomes, such as meningitis, sepsis, and even death. The awareness of health care practitioners, the availability of confirmatory rapid diagnostic tests and adequate treatment choices are important in eradicating this disease.","['Lie KC', 'Nelwan EJ', 'Pasaribu A', 'Shakinah S', 'Sinto R', 'Nainggolan L']",2022,54,4,Acta Med Indones,"Lie KC, et al. Revisiting the Overlooked Infection: Rickettsioses. Revisiting the Overlooked Infection: Rickettsioses. 2022; 54:647-652.",https://pubmed.ncbi.nlm.nih.gov/36624720/
36623480,Case Report: An Imported Case of Severe Leptospirosis with Septic Cardiomyopathy Requiring Venoarterial Extracorporeal Membrane Oxygenation in Japan.,"A 29-year-old Japanese man presenting with fever, joint pain, and diarrhea was admitted to the intensive care unit for cardiogenic and distributive shock. We suspected leptospirosis based on conjunctival hyperemia, skin rash, elevated bilirubin, and renal involvement; a travel history to Laos was also suggestive. We confirmed the diagnosis with blood and urine polymerase chain reaction and microscopic agglutination tests using paired serum samples. His hemodynamics were unstable, and his echocardiogram showed diffuse and severe left ventricular systolic dysfunction on day 2. He initially required venoarterial extracorporeal membrane oxygenation (V-A ECMO) support but responded and recovered on antimicrobial therapy. His cardiac function and hemodynamics improved on day 5. Severe leptospirosis may cause jaundice, renal failure, pulmonary hemorrhage, acute respiratory distress syndrome, and central nervous system involvement; however, few studies have reported severe cardiac manifestations. Herein, we report the first case of septic cardiomyopathy secondary to leptospirosis that was successfully managed with V-A ECMO. Leptospirosis should be included in the differential diagnosis when a patient returning from an endemic area presents with cardiogenic shock. Furthermore, intensive care management with prompt initiation of V-A ECMO should be considered to reverse septic cardiomyopathy.","['Goto T', 'Oda R', 'Norisue Y', 'Koizumi N']",2023,108,3,Am J Trop Med Hyg,"Goto T, et al. Case Report: An Imported Case of Severe Leptospirosis with Septic Cardiomyopathy Requiring Venoarterial Extracorporeal Membrane Oxygenation in Japan. Case Report: An Imported Case of Severe Leptospirosis with Septic Cardiomyopathy Requiring Venoarterial Extracorporeal Membrane Oxygenation in Japan. 2023; 108:507-509. doi: 10.4269/ajtmh.22-0359",https://pubmed.ncbi.nlm.nih.gov/36623480/
36611631,,,,,,,,,
36604107,Case of leptospirosis causing pancytopenia.,"We present the case of a young female landscaper who presented to an Australian tertiary hospital with persistent fevers and new pancytopenia. Extensive initial workup for her presenting illness did not identify a cause; however, a detailed history of her occupation revealed she worked heavily with soil on farms that had domestic livestock in addition to rodents. Hence, further serological testing for leptospirosis was performed, revealing a diagnosis of infection with Leptospira interrogans serovar Hardjo. Treatment covering leptospirosis was commenced, and she improved clinically, and her cell counts returned to normal. Pancytopenia is a rare manifestation of leptospirosis and has only been reported in a handful of case studies. We highlight that leptospirosis should be considered as a differential diagnosis in those with fever, and new pancytopaenia, particularly in patients with relevant risk factors for exposure.","['Haryono IS', 'Tinson AJ', 'Abasszade JH', ""O'Donnobhain R""]",2023,16,1,BMJ Case Rep,"Haryono IS, et al. Case of leptospirosis causing pancytopenia. Case of leptospirosis causing pancytopenia. 2023; 16:(unknown pages). doi: 10.1136/bcr-2022-251506",https://pubmed.ncbi.nlm.nih.gov/36604107/
36602965,Leptospira interrogans Prevents Macrophage Cell Death and Pyroptotic IL-1β Release through Its Atypical Lipopolysaccharide.,"Leptospira interrogans are bacteria that can infect all vertebrates and are responsible for leptospirosis, a neglected zoonosis. Some hosts, such as humans, are susceptible to the disease, whereas mice are resistant and get chronically colonized. Although leptospires escape recognition by some immune receptors, they activate the NOD-like receptor pyrin 3-inflammasome and trigger IL-1β secretion. Classically, IL-1β secretion is associated with lytic inflammatory cell death called pyroptosis, resulting from cytosolic LPS binding to inflammatory caspases, such as caspase 11. Interestingly, we showed that L. interrogans and Leptospira biflexa do not trigger cell death in either murine, human, hamster, or bovine macrophages, escaping both pyroptosis and apoptosis. We showed, in murine cells, that the mild IL-1β secretion induced by leptospires occurred through nonlytic caspase 8-dependent gasdermin D pore formation and not through activation of caspase 11/noncanonical inflammasome. Strikingly, we demonstrated a potent antagonistic effect of pathogenic L. interrogans and their atypical LPS on spontaneous and Escherichia coli LPS-induced cell death. Indeed, LPS of L. interrogans efficiently prevents caspase 11 dimerization and subsequent massive gasdermin D cleavage. Finally, we showed that pyroptosis escape by leptospires prevents massive IL-1β release, and we consistently found no major role of IL-1R in controlling experimental leptospirosis in vivo. Overall, to our knowledge, our findings described a novel mechanism by which leptospires dampen inflammation, thus potentially contributing to their stealthiness.","['Bonhomme D', 'Hernandez-Trejo V', 'Papadopoulos S', 'Pigache R', ""Fanton d'Andon M"", 'Outlioua A', 'Boneca IG', 'Werts C']",2023,210,4,J Immunol,"Bonhomme D, et al. Leptospira interrogans Prevents Macrophage Cell Death and Pyroptotic IL-1β Release through Its Atypical Lipopolysaccharide. Leptospira interrogans Prevents Macrophage Cell Death and Pyroptotic IL-1β Release through Its Atypical Lipopolysaccharide. 2023; 210:459-474. doi: 10.4049/jimmunol.2200584",https://pubmed.ncbi.nlm.nih.gov/36602965/
36598197,"Genome Sequence of a Leptospira montravelensis Strain Isolated from Donkey Urine during a Leptospirosis Outbreak in Sardinia Island, Italy.",Leptospirosis is a neglected zoonosis caused by pathogenic spirochetes classified within the genus ,"['Piredda I', 'Bertoldi L', 'Chisu V']",2023,12,1,Microbiol Resour Announc,"Piredda I, et al. Genome Sequence of a Leptospira montravelensis Strain Isolated from Donkey Urine during a Leptospirosis Outbreak in Sardinia Island, Italy. Genome Sequence of a Leptospira montravelensis Strain Isolated from Donkey Urine during a Leptospirosis Outbreak in Sardinia Island, Italy. 2023; 12:e0100922. doi: 10.1128/mra.01009-22",https://pubmed.ncbi.nlm.nih.gov/36598197/
36597661,Leptospiral myocarditis and pancreatitis.,While ,"['Sharma R', 'Gurtoo A', 'Prakash A', 'Jose R', 'Bansal P']",2023,53,2,Trop Doct,"Sharma R, et al. Leptospiral myocarditis and pancreatitis. Leptospiral myocarditis and pancreatitis. 2023; 53:329-331. doi: 10.1177/00494755221148227",https://pubmed.ncbi.nlm.nih.gov/36597661/
36589398,"Seroprevalence and risk factors associated with the presence of bovine leptospirosis in the municipality of Sotaquirá, Colombia.","BACKGROUND: Bovine leptospirosis is a zoonotic, infectious, and cosmopolitan disease of worldwide distribution, caused by the spirochete 
AIM: To establish the prevalence and the main risk factors associated with 
METHODS: An observational, descriptive, cross-sectional study with simple random sampling was carried out. 1,000 cattle of Ayrshire, Holstein, Jersey, Normande, Zebu, and crossbreeds were sampled. Blood samples were taken by coccygeal venipuncture and processed by microscopic agglutination technique; animals were considered positive when titers were ≥1:100. The data obtained were processed with the statistical program EpiInfo
RESULTS: A general apparent prevalence (AP) of 16% (160/1,000) was established, where the crossbreeds (20.5% AP), the 2-4 years age group (17% AP), and the serovars 
CONCLUSION: The prevalence in this study is within the range of those reported at the national level; however, it is essential to establish plans to control and prevent the disease.","['Bulla-Castañeda DM', 'Buitrago HAL', 'Lancheros-Buitrago DJ', 'Díaz-Anaya AM', 'Garcia-Corredor DJ', 'Tobón-Torreglosa JC', 'Ortega DO', 'Pulido-Medellín MO']",2022,12,5,Open Vet J,"Bulla-Castañeda DM, et al. Seroprevalence and risk factors associated with the presence of bovine leptospirosis in the municipality of Sotaquirá, Colombia. Seroprevalence and risk factors associated with the presence of bovine leptospirosis in the municipality of Sotaquirá, Colombia. 2022; 12:668-675. doi: 10.5455/OVJ.2022.v12.i5.11",https://pubmed.ncbi.nlm.nih.gov/36589398/
36589326,Ocular leptospirosis: a review of current state of art of a neglected disease.,,"['Arrieta-Bechara CE', 'Carrascal-Maldonado AY']",2022,66,4,Rom J Ophthalmol,Arrieta-Bechara CE and Carrascal-Maldonado AY. Ocular leptospirosis: a review of current state of art of a neglected disease. Ocular leptospirosis: a review of current state of art of a neglected disease. 2022; 66:282-288. doi: 10.22336/rjo.2022.53,https://pubmed.ncbi.nlm.nih.gov/36589326/
36586111,Status of Urinary shedders of Leptospires among cattle in Tamilnadu: Implications on zoonosis.,"Bovine leptospirosis causes jaundice, mastitis, infertility, abortion, and death of the animal. This research aimed to study the status of urinary shedders of pathogenic Leptospira among the cattle population and identify the infecting serogroup circulating in this region. A total of 305 blood and 305 urine samples were collected from organized farms (n = 44), individually housed animals (n = 81) and animals from the slaughterhouse (n = 180). Microscopic agglutination test was carried out to detect anti‑leptospiral antibodies. Dark‑field microscopic examination and culture of urine were done to detect and isolate the Leptospira. The isolated Leptospira were identified by cross‑agglutination test and gene sequencing. PCR and real‑time PCR were carried out to detect leptospiral genomic DNA in urine samples to detect the shedders. The anti‑leptospiral antibodies were detected in 6.2% of animals. The Leptospira genomic DNA was detected in 9.2% (28 of 305) of urine samples. Of the 28 Leptospira positive urine samples, 39.2% were from animals with clinical signs suggestive of leptospirosis and 60.8% Leptospira positive samples were from slaughterhouse animals. The Leptospira isolated were identified as Leptospira interrogans serogroup Sejroe and Hebdomadis. The present study demonstrates the need to include leptospirosis in cattle health surveillance programmes to prevent leptospirosis by vaccination, preventing renal carriage.","['Senthilkumar K', 'Ravikumar G', 'Parthiban ABR']",2022,58,2,Vet Ital,"Senthilkumar K, et al. Status of Urinary shedders of Leptospires among cattle in Tamilnadu: Implications on zoonosis. Status of Urinary shedders of Leptospires among cattle in Tamilnadu: Implications on zoonosis. 2022; 58:(unknown pages). doi: 10.12834/VetIt.2478.16135.1",https://pubmed.ncbi.nlm.nih.gov/36586111/
36581810,Cerebral infarct induced by severe leptospirosis-a case report and literature review.,"BACKGROUND: Although most leptospirosis is mild, the severe form can cause multiple complications, with a fatality rate of over 50% even with ICU support. The clinical manifestations of leptospirosis vary depending on organs and tissues involved. Both cerebral artery and coronary artery can be damaged by leptospirosis. Although cerebral arteritis induced by leptospirosis has been reported, cerebral infarction caused by leptospirosis is rarely reported.
CASE PRESENTATION: We report the case of a 79-year-old man admitted to intensive care unit (ICU) because of 3 days duration of fever, bloody sputum and dyspnea. Five days before he was admitted to hospital, he had harvested rice in flooded fields. After admission, leptospira interrogans DNA sequence was identified in bronchoalveolar lavage fluid (BALF) by next-generation sequencing (NGS). Microscopic agglutination test (MAT) showed the serum antibody of Mini serovars was 1,600 and Hebdomadis serovars was 800. On the eighth day of admission, the patient noted left hemiplegia. Cranial CT scan revealed low-density shadow in the right basal ganglia, so cerebral infarction was diagnosed. The patient's condition rapidly deteriorated and he died on the eleventh day of admission despite penicillin treatment, invasive mechanical ventilation and continuous renal replacement support.
CONCLUSION: Neurologic leptospirosis manifested as cerebral occlusion, although rare, might be deadly and should not be ignored.","['Zhu Z', 'Feng J', 'Dong Y', 'Jiang B', 'Wang X', 'Li F']",2022,22,1,BMC Neurol,"Zhu Z, et al. Cerebral infarct induced by severe leptospirosis-a case report and literature review. Cerebral infarct induced by severe leptospirosis-a case report and literature review. 2022; 22:506. doi: 10.1186/s12883-022-03021-5",https://pubmed.ncbi.nlm.nih.gov/36581810/
36577101,Subconjunctival Hemorrhage in Leptospirosis.,,"['Rijnink EC', 'Chandie Shaw PK']",2022,387,26,N Engl J Med,Rijnink EC and Chandie Shaw PK. Subconjunctival Hemorrhage in Leptospirosis. Subconjunctival Hemorrhage in Leptospirosis. 2022; 387:e71. doi: 10.1056/NEJMicm2202675,https://pubmed.ncbi.nlm.nih.gov/36577101/
36572418,"Risk factors for Leptospira seropositivity in rural Northern Germany, 2019.",We investigated seroprevalence and factors associated with ,"['Schmitz S', 'Princk C', 'Meyer-Schlinkmann K', 'Mylius M', 'Bier NS', 'Baillot A', 'Monazahian M', 'Ulrich RG', 'Mayer-Scholl A', 'Dreesman J']",2022,151,,Epidemiol Infect,"Schmitz S, et al. Risk factors for Leptospira seropositivity in rural Northern Germany, 2019. Risk factors for Leptospira seropositivity in rural Northern Germany, 2019. 2022; 151:e17. doi: 10.1017/S0950268822001972",https://pubmed.ncbi.nlm.nih.gov/36572418/
36567442,Leptospirosis-induced acute acquired inflammatory neuropathy.,"Leptospirosis is a zoonotic infection that can present with neurological manifestations. Although uncommon, it may affect the peripheral nervous system in the form of polyradiculoneuropathy. We report the case of a 30-year-old male who developed flaccid tetraparesis and multiple cranial neuropathies on the fourteenth day of admission to the intensive care unit for fever and multi-organ failure. We also review the existing literature about peripheral nerve damage in leptospirosis and present our hypothesis on the possible pathogenic mechanisms. Electrophysiological findings were consistent with acute demyelinating polyradiculoneuropathy and extensive blood tests were positive for leptospiral IgM and IgG antibodies. Treatment with plasmapheresis was begun, followed by intravenous immunoglobulin (IVIg), and the patient improved slowly. Our work adds to the evidence of leptospirosis infection as a cause of acute demyelinating polyneuropathy. The possibility that leptospirosis-polyradiculoneuropathy may be caused by an immune pathogenesis emphasizes the importance of identifying this entity because immunomodulatory therapy could play a vital role in the recovery process.","['Xucla-Ferrarons T', 'Turon-Sans J', 'Caballero-Avila M', 'Cortes-Vicente E', 'Rojas-Garcia R']",2023,28,1,J Peripher Nerv Syst,"Xucla-Ferrarons T, et al. Leptospirosis-induced acute acquired inflammatory neuropathy. Leptospirosis-induced acute acquired inflammatory neuropathy. 2023; 28:125-129. doi: 10.1111/jns.12525",https://pubmed.ncbi.nlm.nih.gov/36567442/
36566953,The value of pre-exposure prophylaxis: A case series of US Marines infected with leptospirosis.,"BACKGROUND: Leptospirosis is an ever-present threat found in the freshwater areas in many tropical and sub-tropical regions throughout the world and travelers to these areas are at increased risk of infection. This study describes a case series of 47 US Marines who experienced a single point leptospirosis exposure in 2014 and were admitted to a military treatment facility.
METHODS: Descriptive statistics were conducted for patient demographics, symptoms, laboratory results, and outcomes. Hypothesis tests were conducted to identify significant outcomes (length of hospitalization, severity of infection, intensive care unit (ICU) admission, and cholecystectomy). Patient data was applied to five leptospirosis scoring models to assess their accuracy in the context of this population.
RESULTS: The patients were all male (n = 47, 100%), had a median age of 22 (range 19-37), a mean body mass index of 24.3 (SD 2.5), and most were taking antibiotic prophylaxis (n = 40, 85.1%). Most patients experienced thrombocytopenia (n = 37, 78.7%), proteinuria (n = 35, 74.5%), and transaminitis (n = 37, 78.7%). Correct classification of infection varied among the models from 42.6% (n = 20) to 10.6% (n = 5). Not taking pre-exposure prophylaxis was significantly correlated with severe infection (p = 0.02), undergoing a cholecystectomy (p = 0.01), and being admitted to the ICU (p < 0.01). No other results were found to be both clinically and statistically significant.
CONCLUSIONS: Leptospirosis diagnostic models currently in use may be less effective in predicting disease severity in young and healthy populations who are taking antibiotic prophylaxis. The use of pre-exposure prophylaxis significantly correlates with less severe health outcomes.","['Hall MT', 'Do TA', 'Shusko MP']",2023,52,,Travel Med Infect Dis,"Hall MT, et al. The value of pre-exposure prophylaxis: A case series of US Marines infected with leptospirosis. The value of pre-exposure prophylaxis: A case series of US Marines infected with leptospirosis. 2023; 52:102523. doi: 10.1016/j.tmaid.2022.102523",https://pubmed.ncbi.nlm.nih.gov/36566953/
36555188,Host Cell Binding Mediated by Leptospira interrogans Adhesins.,"Leptospirosis is a neglected infectious disease with global impact on both humans and animals. The increase in urban development without sanitation planning is one of the main reasons for the disease spreading. The symptoms are similar to those of flu-like diseases, such as dengue, yellow fever, and malaria, which can result in a misleading clinical diagnosis. The characterization of host-pathogen interactions is important in the development of new vaccines, treatments, and diagnostics. However, the pathogenesis of leptospirosis is not well understood, and many gaps remain to be addressed. Here, we aimed to determine if ","['Takahashi MB', 'Teixeira AF', 'Nascimento ALTO']",2022,23,24,Int J Mol Sci,"Takahashi MB, et al. Host Cell Binding Mediated by Leptospira interrogans Adhesins. Host Cell Binding Mediated by Leptospira interrogans Adhesins. 2022; 23:(unknown pages). doi: 10.3390/ijms232415550",https://pubmed.ncbi.nlm.nih.gov/36555188/
36551258,"Weil's Disease-Immunopathogenesis, Multiple Organ Failure, and Potential Role of Gut Microbiota.","Leptospirosis is an important zoonotic disease, causing about 60,000 deaths annually. In this review, we have described in detail the immunopathogenesis of leptospirosis, the influence of cytokines, genetic susceptibility on the course of the disease, and the evasion of the immune response. These data are combined with information about immunological and pathomorphological changes in the kidneys, liver, and lungs, which are most affected by Weil's disease. The review also suggests a possible role of the gut microbiota in the clinical course of leptospirosis, the main mechanisms of the influence of gut dysbiosis on damage in the liver, kidneys, and lungs through several axes, i.e., gut-liver, gut-kidney, and gut-lungs. Modulation of gut microbiota by probiotics and/or fecal microbiota transplantation in leptospirosis may become an important area of scientific research.","['Petakh P', 'Isevych V', 'Kamyshnyi A', 'Oksenych V']",2022,12,12,Biomolecules,"Petakh P, et al. Weil's Disease-Immunopathogenesis, Multiple Organ Failure, and Potential Role of Gut Microbiota. Weil's Disease-Immunopathogenesis, Multiple Organ Failure, and Potential Role of Gut Microbiota. 2022; 12:(unknown pages). doi: 10.3390/biom12121830",https://pubmed.ncbi.nlm.nih.gov/36551258/
36548682,Leptospiral Leucine-Rich Repeat Protein-Based Lateral Flow for Assessment of Canine Leptospiral Immunoglobulin G.,"The recombinant, modified leucine-rich repeat protein rhKU_Sej_LRR_2271 has been suggested as a candidate for leptospiral vaccine development since it was predicted to be a transmembrane protein containing leucine-rich repeat motifs and immunogenic epitopes. The immunogenic epitopes showed binding affinities with lower IC","['Sripattanakul S', 'Boonchuay K', 'Prapong T', 'Wajjwalku W', 'Katzenmeier G', 'Haltrich D', 'Hongprayoon R', 'Prapong S']",2022,7,12,Trop Med Infect Dis,"Sripattanakul S, et al. Leptospiral Leucine-Rich Repeat Protein-Based Lateral Flow for Assessment of Canine Leptospiral Immunoglobulin G. Leptospiral Leucine-Rich Repeat Protein-Based Lateral Flow for Assessment of Canine Leptospiral Immunoglobulin G. 2022; 7:(unknown pages). doi: 10.3390/tropicalmed7120427",https://pubmed.ncbi.nlm.nih.gov/36548682/
36543088,Galleria mellonella as an alternative invertebrate biomodel to pathogenic Leptospira experimental infections.,,"['Pedrosa J', 'Aymée L', 'Rodrigues JAC', 'Reis NF', 'Baptista ARS', 'Lilenbaum W']",2023,277,,Vet Microbiol,"Pedrosa J, et al. Galleria mellonella as an alternative invertebrate biomodel to pathogenic Leptospira experimental infections. Galleria mellonella as an alternative invertebrate biomodel to pathogenic Leptospira experimental infections. 2023; 277:109627. doi: 10.1016/j.vetmic.2022.109627",https://pubmed.ncbi.nlm.nih.gov/36543088/
36529587,,,,,,,,,
36526310,"Distribution, frequency and clinical presentation of leptospirosis and coinfections: a systematic review protocol.","INTRODUCTION: Leptospirosis is a zoonotic disease with high prevalence in low-income and middle-income countries and tropical and subtropical regions. The clinical symptoms of the disease are similar to symptoms presented by other endemic infectious diseases that could be present simultaneously. Thus, leptospirosis could be masked by similar infections like dengue, malaria, hantavirus, melioidosis and borreliosis, among others. Therefore, leptospirosis could present itself as an under-reported infection or as a coinfection with another pathogen, as has been reported in the literature. However, there is a lack of documented evidence about the specific risk factors of leptospirosis infection, the symptoms, the coinfection's mortality and the frequency of coinfection. Additionally, leptospirosis coinfections have not been considered a neglected public health concern. Therefore, this systematic review aims to evaluate published articles that show the risk factors associated with leptospirosis infection and coinfection with other pathogens.
METHODS AND ANALYSIS: The search process to identify eligible studies will be conducted including the LILACS, ProQuest, PubMed and Scopus databases with no restriction in terms of publication date. Also, grey literature will be included in the research. Authors will independently screen the title and abstracts of the articles identified from the search using Rayyan free software. Eligibility criteria include peer-reviewed research articles written in English or Spanish, including observational studies, cohorts, case-control, cross-sectional, ecological studies and report cases. The systematic review will include studies that report descriptions of leptospirosis cases with coinfection or co-occurrence. The search will be accomplished by articles from 1950 to May 2022. The data will be extracted in a standard extraction form using an Excel format.
ETHICS AND DISSEMINATION: Results will be published in a peer-reviewed journal. Also, findings will be disseminated through scientific meetings. Ethical approval will not be required as this is a systematic review and primary data will be not collected or included.
PROSPERO REGISTRATION NUMBER: CRD42021234754.","['Parra Barrera EL', 'Bello S', 'Gallego-Lopez GM', 'Atero N', 'Reyes Santamaría E', 'Bautista A']",2022,12,12,BMJ Open,"Parra Barrera EL, et al. Distribution, frequency and clinical presentation of leptospirosis and coinfections: a systematic review protocol. Distribution, frequency and clinical presentation of leptospirosis and coinfections: a systematic review protocol. 2022; 12:e055187. doi: 10.1136/bmjopen-2021-055187",https://pubmed.ncbi.nlm.nih.gov/36526310/
36523348,,,,,,,,,
36519163,Characterization of a virulence-modifying protein of Leptospira interrogans identified by shotgun phage display.,Pathogenic species of ,"['Lauretti-Ferreira F', 'Teixeira AAR', 'Giordano RJ', 'da Silva JB', 'Abreu PAE', 'Barbosa AS', 'Akamatsu MA', 'Ho PL']",2022,13,,Front Microbiol,"Lauretti-Ferreira F, et al. Characterization of a virulence-modifying protein of Leptospira interrogans identified by shotgun phage display. Characterization of a virulence-modifying protein of Leptospira interrogans identified by shotgun phage display. 2022; 13:1051698. doi: 10.3389/fmicb.2022.1051698",https://pubmed.ncbi.nlm.nih.gov/36519163/
36518739,,,,,,,,,
36514136,Evidence of orthohantavirus and leptospira infections in small mammals in an endemic area of Gampaha district in Sri Lanka.,"BACKGROUND: Orthohantaviruses and leptospira are emerging zoonotic pathogens of high public health significance. The epidemiology of orthohantavirus infections and leptospirosis is similar and presents related clinical pictures in humans. However, a paucity of data on actual reservoir hosts for orthohantaviruses and leptospira exists. Therefore, this study aimed at determining the occurrence of orthohantaviruses and leptospira in small mammals captured in an endemic region of Sri Lanka.
METHODS: Rodents and shrews were morphologically and/or genetically identified using morphological keys and DNA barcoding techniques targeting the cytochrome oxidase b subunit gene (Cytb). Lung tissues and sera were subsequently analyzed for the presence of orthohantavirus RNA using qRT-PCR. Sera of rats were tested for IgG antibodies against orthohantaviruses and leptospira.
RESULTS: Forty-three (43) small mammals representing: Rattus (R.) rattus (black rat) or R. tanezumi (Asian rat), Suncus murinus (Asian house shrew), R. norvegicus (brown rat) and Mus musculus (house mouse) were investigated. No orthohantavirus RNA was detected from the lung tissue or serum samples of these animals. Elevated levels of IgG antibodies against Puumala orthohantavirus (PUUV) and/or Seoul orthohantavirus (SEOV) antigens were detected in sera of 28 (72%) out of the 39 rats analysed. Interestingly, 36 (92%) of the 39 rats also showed presence of anti leptospira-IgG antibodies in their serum, representing dual infection or dual exposure in 26/39 (66.7%) of examined rats.
CONCLUSIONS: This project targets important public health questions concerning the occupational risk of orthohantavirus infections and/or leptospirosis in an endemic region of Sri Lanka. Most rats (72%) in our study displayed antibodies reacting to orthohantavirus NP antigens, related to PUUV and/or SEOV. No correlation between the orthohantavirus and leptospira IgG antibody levels were noticed. Finally, a combination of both morphological and DNA barcoding approaches revealed that several species of rats may play a role in the maintenance and transmission of orthohantavirus and leptospira in Sri Lanka.","['Sunil-Chandra NP', 'Fahlman Å', 'Waidyarathna S', 'Näslund J', 'Jayasundara MVML', 'Wesula LO', 'Bucht G']",2022,4,1,One Health Outlook,"Sunil-Chandra NP, et al. Evidence of orthohantavirus and leptospira infections in small mammals in an endemic area of Gampaha district in Sri Lanka. Evidence of orthohantavirus and leptospira infections in small mammals in an endemic area of Gampaha district in Sri Lanka. 2022; 4:17. doi: 10.1186/s42522-022-00073-y",https://pubmed.ncbi.nlm.nih.gov/36514136/
36510668,,,,,,,,,
36508469,A systematic review and meta-analysis of the epidemiology of Leptospirosis in HIV uninfected and in people living with HIV from the Southern African Development Community.,"BACKGROUND: Leptospirosis is an occupational, neglected febrile disease of bacterial origin transmitted between humans and animals. In this manuscript we summarize available data on Leptospira infection in HIV uninfected and in people living with HIV from the Southern African Development Community (SADC) countries, identifying gaps in knowledge and recommend future research priorities.
METHODOLOGY: Articles published between 1990 and 2021 were accessed by an online search of Google Scholar and Medline/PubMed performed between February 2020 and July 2022. The STATA program was used for the Meta-analysis. Pooled prevalence values with 95% confidence intervals and heterogeneity were determined.
RESULTS: Thirty studies from eight SADC countries, reporting the prevalence on Leptospira were reviewed. A pooled prevalence of 19% (CI: 13-25%), a heterogeneity level of 96% and index score ranging from 2 to 9 was determined. Only four (4) studies reported HIV co-infection status. Three species of Leptospira (Leptospira interrogans (4), L. kirschneri (3), Leptospira borgpetersenii (1) and 23 serogroups were identified. The most frequently reported serogroups were Icterohaemorrhagiae (13), Grippotyphosa and Australis (10) followed by Sejroe (8).
CONCLUSION: Studies on human leptospirosis in the SADC region are scarce, especially in people living with HIV. Additional studies aimed at determining the prevalence and the role of the pathogen in people living with HIV, including detailed clinical, molecular and demographic data are recommended.","['Comia IR', 'Miambo RD', 'Noormahomed EV', 'Mahoche M', 'Pondja A', 'Schooley RT', 'Benson C', 'Sacarlal J']",2022,16,12,PLoS Negl Trop Dis,"Comia IR, et al. A systematic review and meta-analysis of the epidemiology of Leptospirosis in HIV uninfected and in people living with HIV from the Southern African Development Community. A systematic review and meta-analysis of the epidemiology of Leptospirosis in HIV uninfected and in people living with HIV from the Southern African Development Community. 2022; 16:e0010823. doi: 10.1371/journal.pntd.0010823",https://pubmed.ncbi.nlm.nih.gov/36508469/
36508276,,,,,,,,,
36505555,Pyogenic liver abscess and acute leptospirosis: A rare coexistence.,,"['Khanna P', 'Khanna A']",2022,11,9,J Family Med Prim Care,Khanna P and Khanna A. Pyogenic liver abscess and acute leptospirosis: A rare coexistence. Pyogenic liver abscess and acute leptospirosis: A rare coexistence. 2022; 11:5716-5717. doi: 10.4103/jfmpc.jfmpc_2119_21,https://pubmed.ncbi.nlm.nih.gov/36505555/
