pmid,Title,Abstract,Author,Year,Volume,Issue,Journal,Citation,Link
28449737,Authors'reply: Concern regarding the alleged spread of hypervirulent lymphogranuloma venereum Chlamydia trachomatis strain in Europe.,,"['Petrovay F', 'Balla E', 'Erdősi T']",2017,22,15,Euro Surveill,"Petrovay F, et al. Authors'reply: Concern regarding the alleged spread of hypervirulent lymphogranuloma venereum Chlamydia trachomatis strain in Europe. Authors'reply: Concern regarding the alleged spread of hypervirulent lymphogranuloma venereum Chlamydia trachomatis strain in Europe. 2017; 22:(unknown pages). doi: 10.2807/1560-7917.ES.2017.22.15.30512",https://pubmed.ncbi.nlm.nih.gov/28449737/
28407649,Lymphogranuloma Venereum-Serovar L2b Presenting With Painful Genital Ulceration: An Emerging Clinical Presentation?,"These 5 cases of atypical inflammatory lymphogranula venereum (LGV) serovar L2b presenting initially with edema and persistent painful ulceration illustrate that clinical manifestations of LGV in the current outbreak in men who have sex with men reflect the influence of both the serovars virulence and the host immune system and are not confined to proctitis. L2b serovar could have a particular high virulence profile, and the need for awareness of LGV as a cause of genital ulceration is crucial.","['Haber R', 'Maatouk I', 'de Barbeyrac B', 'Bagot M', 'Janier M', 'Fouéré S']",2017,44,5,Sex Transm Dis,"Haber R, et al. Lymphogranuloma Venereum-Serovar L2b Presenting With Painful Genital Ulceration: An Emerging Clinical Presentation?. Lymphogranuloma Venereum-Serovar L2b Presenting With Painful Genital Ulceration: An Emerging Clinical Presentation?. 2017; 44:310-312. doi: 10.1097/OLQ.0000000000000597",https://pubmed.ncbi.nlm.nih.gov/28407649/
28183394,"Emergence of the lymphogranuloma venereum L2c genovariant, Hungary, 2012 to 2016.","In eastern Europe, few countries have so far reported laboratory-confirmed cases of lymphogranuloma venereum (LGV). Here we describe 22 LGV cases in men who have sex with men (MSM) detected in Hungary from November 2012 to July 2016. Sequence analyses show that 16 of these 22 cases were affected by the L2c genovariant, with from 2012 to 2014, one LGV L2c case detected per year, followed by seven cases in 2015 and six up to July 2016. Of the 16 total L2c LGV cases, 10 had severe haemorrhagic proctitis. These findings are concerning as cases with this new genovariant among MSM have not been frequently reported in Europe to date. More research is needed to assess the spread of the L2c genovariant and its potential association with virulence and severe clinical manifestation.","['Petrovay F', 'Balla E', 'Erdősi T']",2017,22,5,Euro Surveill,"Petrovay F, et al. Emergence of the lymphogranuloma venereum L2c genovariant, Hungary, 2012 to 2016. Emergence of the lymphogranuloma venereum L2c genovariant, Hungary, 2012 to 2016. 2017; 22:(unknown pages). doi: 10.2807/1560-7917.ES.2017.22.5.30455",https://pubmed.ncbi.nlm.nih.gov/28183394/
27695183,Lymphogranuloma venereum proctitis.,We describe a 60-year-old man who presented with rectal pain and bleeding of a month's duration. His presentation was highly suggestive of lymphogranuloma venereum (LGV) proctitis. Nucleic acid amplification for chlamydia and gonorrhea via rectal swab revealed evidence supportive of anorectal chlamydia. Treatment with doxycycline resulted in complete resolution of his symptoms.,"['Harrison T', 'Som M', 'Stroup J']",2016,29,4,Proc (Bayl Univ Med Cent),"Harrison T, et al. Lymphogranuloma venereum proctitis. Lymphogranuloma venereum proctitis. 2016; 29:418-419. doi: 10.1080/08998280.2016.11929494",https://pubmed.ncbi.nlm.nih.gov/27695183/
27681919,Diagnostic Procedures to Detect Chlamydia trachomatis Infections.,"The intracellular life style of chlamydia and the ability to cause persistent infections with low-grade replication requires tests with high analytical sensitivity to directly detect C. trachomatis (CT) in medical samples. Nucleic acid amplification tests (NAATs) are the most sensitive assays with a specificity similar to cell culture and are considered the method of choice for CT detection. In addition, NAATs can be performed on various clinical specimens that do not depend on specific transport and storage conditions, since NAATs do not require infectious bacteria. In the case of lower genital tract infections, first void urine and vaginal swabs are the recommended specimens for testing males and females, respectively. Infections of anorectal, oropharyngeal and ocular epithelia should also be tested by NAAT analysis of corresponding mucosal swabs. In particular, anorectal infections of men who have sex with men (MSM) should include evaluation of lymphogranuloma venereum (LGV) by identification of genotypes L1, L2 or L3. Detection of CT antigens by enzyme immunoassay (EIAs) or rapid diagnostic tests (RDTs) are unsuitable due to insufficient sensitivity and specificity. Recent PCR-based RDTs, however, are non-inferior to standard NAATs, and might be used at the point-of-care. Serology finds application in the diagnostic work-up of suspected chronic CT infection but is inappropriate to diagnose acute infections.",['Meyer T'],2016,4,3,Microorganisms,Meyer T. Diagnostic Procedures to Detect Chlamydia trachomatis Infections. Diagnostic Procedures to Detect Chlamydia trachomatis Infections. 2016; 4:(unknown pages). doi: 10.3390/microorganisms4030025,https://pubmed.ncbi.nlm.nih.gov/27681919/
27583686,"Notes from the Field: Cluster of Lymphogranuloma Venereum Cases Among Men Who Have Sex with Men - Michigan, August 2015-April 2016.","Lymphogranuloma venereum (LGV) is a sexually transmitted disease (STD) caused by infection with invasive Chlamydia trachomatis serovars L1-L3 (1). LGV is characterized by inguinal and/or femoral lymphadenopathy, typically following a transient, self-limited genital ulcer or papule that might go unnoticed. Rectal infection can result in proctocolitis that can present with mucoid and/or hemorrhagic rectal discharge, anal pain, constipation, fever, and tenesmus, and signs of granulomas and/or ulcerations on anoscopy (1,2). LGV can be an invasive, systemic infection, and if it is not treated early, LGV proctocolitis can lead to chronic colorectal fistulas and strictures (2). In Europe, outbreaks of LGV have been reported among men who have sex with men (MSM), often in association with human immunodeficiency virus (HIV) coinfection (3-5). The prevalence of LGV in the United States is unknown (1), because diagnostic tests to differentiate LGV from non-LGV Chlamydia trachomatis are not widely available (6), and providers might not know that they should report cases that are presumptively treated.","['de Voux A', 'Kent JB', 'Macomber K', 'Krzanowski K', 'Jackson D', 'Starr T', 'Johnson S', 'Richmond D', 'Crane LR', 'Cohn J', 'Finch C', 'McFadden J', 'Pillay A', 'Chen C', 'Anderson L', 'Kersh EN']",2016,65,34,MMWR Morb Mortal Wkly Rep,"de Voux A, et al. Notes from the Field: Cluster of Lymphogranuloma Venereum Cases Among Men Who Have Sex with Men - Michigan, August 2015-April 2016. Notes from the Field: Cluster of Lymphogranuloma Venereum Cases Among Men Who Have Sex with Men - Michigan, August 2015-April 2016. 2016; 65:920-1. doi: 10.15585/mmwr.mm6534a6",https://pubmed.ncbi.nlm.nih.gov/27583686/
27513890,Systematic Review and Meta-Analysis of Doxycycline Efficacy for Rectal Lymphogranuloma Venereum in Men Who Have Sex with Men.,"Rectal lymphogranuloma venereum (LGV) has reemerged as a sexually transmitted infection among men who have sex with men (MSM), particularly those who are HIV-positive. We undertook a systematic review and meta-analysis to determine the efficacy of doxycycline (100 mg 2×/d for 21 days) for rectal LGV in MSM. Nine studies were included: 4 prospective, 4 retrospective, and 1 combined retrospective and prospective. In total, 282 MSM with rectal LGV were included in the studies. All studies reported using nucleic acid amplification tests to assess microbial cure. Most patients (>80%) had symptomatic rectal infection. The fixed-effects pooled efficacy for doxycycline was 98.5% (95% CI 96.3%-100%, I (2)  = 0%; p = 0.993). Doxycycline at 100 mg twice daily for 21 days demonstrated a high microbial cure rate. These data support doxycycline at this dosage and duration as first-line therapy for rectal LGV in MSM.","['Leeyaphan C', 'Ong JJ', 'Chow EP', 'Kong FY', 'Hocking JS', 'Bissessor M', 'Fairley CK', 'Chen M']",2016,22,10,Emerg Infect Dis,"Leeyaphan C, et al. Systematic Review and Meta-Analysis of Doxycycline Efficacy for Rectal Lymphogranuloma Venereum in Men Who Have Sex with Men. Systematic Review and Meta-Analysis of Doxycycline Efficacy for Rectal Lymphogranuloma Venereum in Men Who Have Sex with Men. 2016; 22:1778-84. doi: 10.3201/eid2210.160986",https://pubmed.ncbi.nlm.nih.gov/27513890/
27513386,A Case of Reactive Arthritis Associated With Lymphogranuloma Venereum Infection in a Woman.,We report the first case of reactive arthritis associated with lymphogranuloma venereum (LGV) in an Italian human immunodeficiency virus-negative woman with urogenital and rectal Chlamydia trachomatis L2 serovar infection. The LGV-associated arthritis has to be considered even when classic symptoms of arthritis are missing and in case of asymptomatic or cryptic LGV localizations.,"['Foschi C', 'Banzola N', 'Gaspari V', ""D'Antuono A"", 'Cevenini R', 'Marangoni A']",2016,43,9,Sex Transm Dis,"Foschi C, et al. A Case of Reactive Arthritis Associated With Lymphogranuloma Venereum Infection in a Woman. A Case of Reactive Arthritis Associated With Lymphogranuloma Venereum Infection in a Woman. 2016; 43:584-6. doi: 10.1097/OLQ.0000000000000482",https://pubmed.ncbi.nlm.nih.gov/27513386/
27412206,Approach to lymphogranuloma venereum.,"OBJECTIVE: To review the literature about lymphogranuloma venereum (LGV) and to provide an overview and discussion of practice guidelines.
SOURCES OF INFORMATION: The terms Chlamydia trachomatis and lymphogranuloma venereum were searched separately in PubMed. Empirical studies, practice reviews, and clinical guidelines were included. All reference lists were reviewed for additional articles.
MAIN MESSAGE: Since 2003, there has been a resurgence of LGV among men who have sex with men in many Western countries, including Canada. Although LGV is a serovar of Chlamydia trachomatis (serovar L), it can invade regional lymph nodes, and consequently presents with different symptoms than the other subtypes of chlamydia (serovars A through K). Specifically, LGV transitions through 3 phases: a painless papule or ulcer at the site of inoculation; invasion of the regional lymph nodes, which can present with an inguinal or rectal syndrome; and irreversible destruction of lymph tissue. In contrast, chlamydia serovars A to K exclusively produce superficial mucosal infections. Lymphogranuloma venereum also requires a different treatment regimen than other chlamydia serovars.
CONCLUSION: In light of the current resurgence of LGV, its unique symptoms and clinical course, and its requirement for a different treatment than other chlamydia serovars, it is important for primary care providers to recognize when LGV should be included as an appropriate differential diagnosis.","[""O'Byrne P"", 'MacPherson P', 'DeLaplante S', 'Metz G', 'Bourgault A']",2016,62,7,Can Fam Physician,"O'Byrne P, et al. Approach to lymphogranuloma venereum. Approach to lymphogranuloma venereum. 2016; 62:554-8.",https://pubmed.ncbi.nlm.nih.gov/27412206/
27348456,A suspected case of lymphogranuloma venereum (LGV) suggests underdiagnosed LGV infection among Slovenian men who have sex with men.,"Lymphogranuloma venereum (LGV) is sexually transmitted infection caused by serovars of Chlamydia trachomatis, mostly seen among HIV-positive men who have sex with men. The first three reports of possible LGV in Slovenia were from April to June 2015, followed by a confirmed case of LGV in August 2015. We present the case of an HIV-positive MSM that presented with an anorectal abscess, discharge, lymphadenopathy, and unusual perianal plaque. Gonococcal proctitis was assumed and he received empirical antibiotic treatment, after which only intermittent improvement occurred. After a positive test result for chlamydial infection, but without a response to azithromycin treatment, LGV was suspected. Treatment according to the guidelines was introduced. When doxycycline therapy started, rapid improvement was observed, and it was therefore assumed that the LGV infection had been successfully treated. Two similar cases with an unusual anorectal presentation and an excellent response to antibiotic therapy for LGV were observed at the same center shortly thereafter. While pointing out possible delays and limitations in diagnostic procedures at self-pay facilities, the need for better access to high quality STI management in public and in private services is emphasized. Enhanced surveillance and testing guidelines could reveal a hidden LGV epidemic among MSM in Slovenia.","['Mlakar B', 'Ramšak A']",2016,25,2,Acta Dermatovenerol Alp Pannonica Adriat,Mlakar B and Ramšak A. A suspected case of lymphogranuloma venereum (LGV) suggests underdiagnosed LGV infection among Slovenian men who have sex with men. A suspected case of lymphogranuloma venereum (LGV) suggests underdiagnosed LGV infection among Slovenian men who have sex with men. 2016; 25:35-7. doi: 10.15570/actaapa.2016.10,https://pubmed.ncbi.nlm.nih.gov/27348456/
27322040,Anorectal Lymphogranuloma Venereum in Madrid: A Persistent Emerging Problem in Men Who Have Sex With Men.,"BACKGROUND: Since 2003, outbreaks of lymphogranuloma venereum (LGV) with anorectal syndrome have been increasingly recognized in many Western countries. All of them have been classified as LGV serovar L2b, mainly occurring in human immunodeficiency virus (HIV)-infected men who have had sex with men (MSM). We describe a series of 26 diagnosed cases of LGV proctitis in downtown Madrid, Spain, in 2014, after implementing routine diagnostic procedures for this disease in symptomatic MSM.
METHODS: We conducted an observational study of patients with symptomatic proctitis attending an outpatient infectious diseases clinic in Madrid, Spain during calendar year 2014. Clinical, epidemiological, laboratory, and therapeutic data were gathered and analyzed.
RESULTS: Twenty-six patients were included in the analysis. All were MSM, and 24 of them were HIV-positive. All patients reported having acute proctitis symptoms including tenesmus (85%), pain (88%), constipation (62%), or anal discharge (96%). Proctoscopy showed mucopurulent exudate (25 patients [96%]), and rectal bleeding, with mucosal erythema and/or oedema in all cases. Rectal swabs were obtained from all patients, and LGV serovar L2 was confirmed in all of them. The cure rate was 100% after standard treatments with doxycycline 100 mg twice per day for 3 weeks. Simultaneous rectal infections with other sexually transmitted pathogens (gonorrhoea, herpes simplex virus, Mycoplasma genitalium) and systemic sexually transmitted diseases (STDs) (syphilis, acute HIV, and hepatitis C infections) were also documented in 12 patients (46%), but these co-infections did not appear to influence the clinical manifestations of LGV.
CONCLUSIONS: Anorectal LGV is a common cause of acute proctitis and proctocolitis among HIV-infected MSM who practice unprotected anal sex, and it is frequently associated with other rectal STDs. The implementation of routine screening and prompt diagnosis of these rectal infections should be mandatory in all clinical settings attended by HIV and STD patients.","['Cabello Úbeda A', 'Fernández Roblas R', 'García Delgado R', 'Martínez García L', 'Sterlin F', 'Fernández Guerrero ML', 'Górgolas M']",2016,43,7,Sex Transm Dis,"Cabello Úbeda A, et al. Anorectal Lymphogranuloma Venereum in Madrid: A Persistent Emerging Problem in Men Who Have Sex With Men. Anorectal Lymphogranuloma Venereum in Madrid: A Persistent Emerging Problem in Men Who Have Sex With Men. 2016; 43:414-9. doi: 10.1097/OLQ.0000000000000459",https://pubmed.ncbi.nlm.nih.gov/27322040/
27288416,"Clinical and epidemiological characterisation of lymphogranuloma venereum in southwest Spain, 2013-2015.","OBJECTIVES: Lymphogranuloma venereum (LGV) infections caused by Chlamydia trachomatis L serovars have emerged in 2003 in Europe among HIV-positive men having sex with men (MSM). Our aim was to evaluate LGV prevalence and predictors in a high-risk population attending to two STI clinics in the southwest of Spain between December 2013 and April 2015.
METHODS: Screening of C. trachomatis using commercial kits was carried out, followed by real-time pmpH-PCR discriminating LGV strains, and finally ompA gene was sequenced for phylogenetic reconstruction.
RESULTS: A total of 6398 samples were tested, of which, 594 (9.3%) were C. trachomatis-positive specimens and successfully typed by pmpH PCR. Five hundred and eighty-one samples contained non-LGV and 13 (2.2%; 95% CI 1.3% to 3.7%) samples had LGV. One hundred and sixty-six (27.9%; 95% CI 24.5% to 31.7%) CT-positive results were found in MSM. All C. trachomatis LGV types were found in rectal samples from MSM (13/166, 7.8%; 95% CI 4.5% to 13.0%). Of these, five (38.5%; 95% CI 17.7% to 64.5%) patients were asymptomatic and 11 (84.6%; 95% CI 57.8% to 95.7%; p<0.001) were also HIV positive. Successful treatment of LGV was achieved in all patients including 11/13 (84.6%) who received single-dose azithromycin. All of the L types were confirmed to be genotype L2b with ompA PCR and sequencing.
CONCLUSIONS: This analysis shows that LGV infections are occurring in MSM in southwest Spain, where no data about LGV have been described before, reinforcing the need for screening and genotyping for LGV. LGV should be taken into account when considering treatment and management of rectal C. trachomatis infections, including in asymptomatic HIV-positive MSM. Larger studies on appropriate treatment for asymptomatic LGV infection are needed.","['Parra-Sánchez M', 'García-Rey S', 'Pueyo Rodríguez I', 'Viciana Fernández P', 'Torres Sánchez MJ', 'Palomares Folía JC']",2016,92,8,Sex Transm Infect,"Parra-Sánchez M, et al. Clinical and epidemiological characterisation of lymphogranuloma venereum in southwest Spain, 2013-2015. Clinical and epidemiological characterisation of lymphogranuloma venereum in southwest Spain, 2013-2015. 2016; 92:629-631. doi: 10.1136/sextrans-2015-052453",https://pubmed.ncbi.nlm.nih.gov/27288416/
27256995,"Isolated bilateral inguinal lymphadenopathy in the absence of other symptoms, due to LGV in known HIV-positive MSM: is it more common than we think?","The current resurgence of lymphogranuloma venereum (LGV) has drawn most attention to its potential for causing proctitis; however, this case highlights the need for awareness of LGV as a cause of isolated painful bilateral inguinal lymphadenopathy in a high-risk population and the importance of routine screening for LGV. We describe a case of a 37-year-old HIV positive man, in the population of men who have sex with men (MSM) who presented with bilateral enlarged inguinal lymph nodes and no other symptoms or signs. Urine nucleic acid amplification test was positive for chlamydia LGV-specific DNA. Tests from other sites were negative.","['Cherif S', 'Yoganathan K', 'Danino S']",2016,2016,,BMJ Case Rep,"Cherif S, et al. Isolated bilateral inguinal lymphadenopathy in the absence of other symptoms, due to LGV in known HIV-positive MSM: is it more common than we think?. Isolated bilateral inguinal lymphadenopathy in the absence of other symptoms, due to LGV in known HIV-positive MSM: is it more common than we think?. 2016; 2016:(unknown pages). doi: 10.1136/bcr-2016-215448",https://pubmed.ncbi.nlm.nih.gov/27256995/
27198633,Enhanced surveillance of a lymphogranuloma venereum outbreak in Sydney 2010-2012.,"OBJECTIVES: To investigate an increase in lymphogranuloma venereum (LGV) notifications in New South Wales (NSW).
METHODS: Enhanced surveillance of notified LGV cases in NSW between May 2010 and April 2012 using doctor and patient questionnaires.
RESULTS: Thirty-seven doctors who had diagnosed 67 (76%) of 88 notified anorectal LGV infections were interviewed. The majority (n=33, 89%) of treating doctors were formally trained and accredited in HIV management and prescribing, and most (n=32, 86%) worked in a public sexual health clinic or a general practice with a high caseload of men who have sex with men (MSM). All 67 cases were MSM who resided in inner-city Sydney and all were serovar L2b. Anal symptoms had been present in 64 cases (96%, 95%CI 87-99%) for a median of 8 days (range 2-1,825) prior to presentation. Almost one-third (n=20) had another concurrent STI diagnosed. Most (82%) of the 22 interviewed patients reported being HIV positive and having other STIs diagnosed over the past year. In the preceding month, all 22 men reported condomless anal sex and the median number of casual sexual partners was 5 (range 0-100).
CONCLUSIONS: Characteristics of LGV cases in NSW are similar to those described worldwide, suggesting that a sexually adventurous subgroup of MSM are at particular risk of infection.
IMPLICATIONS: Education of non-sexual-health clinicians on LGV risk factors, presentation, testing and management may allow more timely diagnosis and notification of contacts to reduce LGV transmission in the community.","['Templeton DJ', 'Ressler KA', 'Hope K', 'Poynten IM']",2016,40,4,Aust N Z J Public Health,"Templeton DJ, et al. Enhanced surveillance of a lymphogranuloma venereum outbreak in Sydney 2010-2012. Enhanced surveillance of a lymphogranuloma venereum outbreak in Sydney 2010-2012. 2016; 40:368-70. doi: 10.1111/1753-6405.12532",https://pubmed.ncbi.nlm.nih.gov/27198633/
27138664,Syphilitic lymphadenitis clinically and histologically mimicking lymphogranuloma venereum.,"An inguinal lymph node was discovered incidentally during surgery for a suspected strangulated inguinal hernia. The patient had recently been treated for candidal balanoposthitis and was known to have a paraphimosis. A new foreskin ulcer was discovered when he was admitted for the hernia surgery. The lymph node histology showed stellate abscesses suggestive of lymphogranuloma venereum (LGV). Chlamydial serologic tests were negative. As the histological appearance and clinical details provided were thought to suggest LGV, tissue was also sent for a real-time quadriplex polymerase chain reaction assay. This was used to screen for Chlamydia trachomatis in conjunction with other genital ulcer-related pathogens. The assay was negative for C. trachomatis, but positive for Treponema pallidum. Further histochemical staining of the histological specimen confirmed the presence of spirochaetes.","['Wessels A', 'Bamford C', 'Lewis D', 'Martini M', 'Wainwright H']",2016,106,5,S Afr Med J,"Wessels A, et al. Syphilitic lymphadenitis clinically and histologically mimicking lymphogranuloma venereum. Syphilitic lymphadenitis clinically and histologically mimicking lymphogranuloma venereum. 2016; 106:49-51. doi: 10.7196/SAMJ.2016.v106i5.8723",https://pubmed.ncbi.nlm.nih.gov/27138664/
27109045,"Emerging sexually transmitted diseases: Hepatitis C, lymphogranuloma venereum (LGV), and Mycoplasma genitalium infections.",,['Decker CF'],2016,62,8,Dis Mon,"Decker CF. Emerging sexually transmitted diseases: Hepatitis C, lymphogranuloma venereum (LGV), and Mycoplasma genitalium infections. Emerging sexually transmitted diseases: Hepatitis C, lymphogranuloma venereum (LGV), and Mycoplasma genitalium infections. 2016; 62:314-8. doi: 10.1016/j.disamonth.2016.03.017",https://pubmed.ncbi.nlm.nih.gov/27109045/
27083192,Lymphogranuloma venereum presenting with erythema nodosum.,"Lymphogranuloma venereum is a sexually transmitted infection caused by Chlamydia trachomatis serovar L1, L2 or L3. Anorectal infections in HIV-positive men who have sex with men comprise the majority of cases in the developed world. We present the case of a 30-year-old HIV-negative man with inguinal type lymphogranuloma venereum accompanied by erythema nodosum.","['Borsje A', 'van der Reijden W', 'Soetekouw R']",2016,27,14,Int J STD AIDS,"Borsje A, et al. Lymphogranuloma venereum presenting with erythema nodosum. Lymphogranuloma venereum presenting with erythema nodosum. 2016; 27:1354-1355. doi: 10.1177/0956462416646294",https://pubmed.ncbi.nlm.nih.gov/27083192/
27020297,"Steady increase of lymphogranuloma venereum cases, Czech Republic, 2010 to 2015.","Since the notification of the first case of lymphogranuloma venereum (LGV) in the Czech Republic in 2010, the numbers of LGV cases have steadily increased in the country. In 2015, 40 LGV cases were diagnosed, bringing the total for 2010-2015, to 88 cases. The profile of the most affected group, HIV-positive men who have sex with men with a previous sexually transmitted infection, matches that of those described in LGV outbreaks in western Europe.","['Rob F', 'Jůzlová K', 'Krutáková H', 'Zákoucká H', 'Vaňousová D', 'Kružicová Z', 'Machala L', 'Veselý D', 'Jilich D', 'Hercogová J']",2016,21,11,Euro Surveill,"Rob F, et al. Steady increase of lymphogranuloma venereum cases, Czech Republic, 2010 to 2015. Steady increase of lymphogranuloma venereum cases, Czech Republic, 2010 to 2015. 2016; 21:30165. doi: 10.2807/1560-7917.ES.2016.21.11.30165",https://pubmed.ncbi.nlm.nih.gov/27020297/
26889644,"Confirmed inguinal lymphogranuloma venereum genovar L2c in a man who had sex with men, Slovenia, 2015.","A laboratory-confirmed lymphogranuloma venereum (LGV) case in Slovenia was reported in 2015, in a human immunodeficiency virus (HIV)-negative man presenting with inguinal lymphadenopathy. He reported unprotected insertive anal intercourse with two male partners in Croatia. Variant L2c of Chlamydia trachomatis was detected in clinical samples. Although the patient was eventually cured, the recommended treatment regimen with doxycycline had to be prolonged.","['Matičič M', 'Klavs I', 'Videčnik Zorman J', 'Vidmar Vovko D', 'Kogoj R', 'Keše D']",2016,21,5,Euro Surveill,"Matičič M, et al. Confirmed inguinal lymphogranuloma venereum genovar L2c in a man who had sex with men, Slovenia, 2015. Confirmed inguinal lymphogranuloma venereum genovar L2c in a man who had sex with men, Slovenia, 2015. 2016; 21:2-5. doi: 10.2807/1560-7917.ES.2016.21.5.30129",https://pubmed.ncbi.nlm.nih.gov/26889644/
26691688,"Asymptomatic Lymphogranuloma Venereum in Men who Have Sex with Men, United Kingdom.","We investigated prevalence of lymphogranuloma venereum (LGV) among men who have sex with men who were tested for chlamydia at 12 clinics in the United Kingdom during 10 weeks in 2012. Of 713 men positive for Chlamydia trachomatis, 66 (9%) had LGV serovars; 15 (27%) of 55 for whom data were available were asymptomatic.","['Saxon C', 'Hughes G', 'Ison C', 'UK LGV Case-Finding Group']",2016,22,1,Emerg Infect Dis,"Saxon C, et al. Asymptomatic Lymphogranuloma Venereum in Men who Have Sex with Men, United Kingdom. Asymptomatic Lymphogranuloma Venereum in Men who Have Sex with Men, United Kingdom. 2016; 22:112-116. doi: 10.3201/EID2201.141867",https://pubmed.ncbi.nlm.nih.gov/26691688/
26675210,"Rapid increase in lymphogranuloma venereum in men who have sex with men, United Kingdom, 2003 to September 2015.","United Kingdom (UK) national data show a sharp increase in diagnoses of lymphogranuloma venereum (LGV) since 2012. Most cases are in men who have sex with men (MSM) living in London, with high rates of co-infection with HIV and other sexually transmitted infections. In light of these data, and the recent finding that one quarter of LGV infections may be asymptomatic, clinicians should be vigilant in testing for LGV, including in asymptomatic HIV-positive MSM.","['Childs T', 'Simms I', 'Alexander S', 'Eastick K', 'Hughes G', 'Field N']",2015,20,48,Euro Surveill,"Childs T, et al. Rapid increase in lymphogranuloma venereum in men who have sex with men, United Kingdom, 2003 to September 2015. Rapid increase in lymphogranuloma venereum in men who have sex with men, United Kingdom, 2003 to September 2015. 2015; 20:30076. doi: 10.2807/1560-7917.ES.2015.20.48.30076",https://pubmed.ncbi.nlm.nih.gov/26675210/
26602624,"Lymphogranuloma Venereum 2015: Clinical Presentation, Diagnosis, and Treatment.","Lymphogranuloma venereum (LGV) has emerged as an important cause of proctitis and proctocolitis in men who have sex with men; classical inguinal presentation is now increasingly uncommon. We report summary findings of an extensive literature review on LGV clinical presentation, diagnosis, and treatment that form the evidence base for the 2015 Centers for Disease Control and Prevention treatment guidelines for sexually transmitted diseases. Proctitis and proctocolitis are now the most commonly reported clinical manifestations of LGV, with symptoms resembling those of inflammatory bowel disease. Newer molecular tests to confirm LGV infection are sensitive and specific, but are generally restricted to research laboratory or public health settings. Doxycycline (100 mg twice daily for 21 days) remains the treatment of choice for LGV. Patients with rectal chlamydial infection and signs or symptoms of proctitis should be tested for LGV, or if confirmatory testing is not available, should be treated empirically with a recommended regimen to cover LGV infection.","['Stoner BP', 'Cohen SE']",2015,61 Suppl 8,,Clin Infect Dis,"Stoner BP and Cohen SE. Lymphogranuloma Venereum 2015: Clinical Presentation, Diagnosis, and Treatment. Lymphogranuloma Venereum 2015: Clinical Presentation, Diagnosis, and Treatment. 2015; 61 Suppl 8:S865-73. doi: 10.1093/cid/civ756",https://pubmed.ncbi.nlm.nih.gov/26602624/
26538553,2015 UK national guideline for the management of infection with Chlamydia trachomatis.,"This guideline offers recommendations on the diagnostic tests, treatment regimens and health promotion principles needed for the effective management of Chlamydia trachomatis genital infection. It covers the management of the initial presentation, as well the prevention of transmission and future infection. The guideline is aimed at individuals aged 16 years and older presenting to healthcare professionals working in departments offering Level 3 care in sexually transmitted infections management within the UK. However, the principles of the recommendations should be adopted across all levels, using local care pathways where appropriate.","['Nwokolo NC', 'Dragovic B', 'Patel S', 'Tong CY', 'Barker G', 'Radcliffe K']",2016,27,4,Int J STD AIDS,"Nwokolo NC, et al. 2015 UK national guideline for the management of infection with Chlamydia trachomatis. 2015 UK national guideline for the management of infection with Chlamydia trachomatis. 2016; 27:251-67. doi: 10.1177/0956462415615443",https://pubmed.ncbi.nlm.nih.gov/26538553/
