pmid,Title,Abstract,Author,Year,Volume,Issue,Journal,Citation,Link
34277007,Generation of plasma cells and CD27<sup>-</sup>IgD<sup>-</sup> B cells during hantavirus infection is associated with distinct pathological findings.,"OBJECTIVE: Human hantavirus infections can cause haemorrhagic fever with renal syndrome (HFRS). The pathogenic mechanisms are not fully understood, nor if they affect the humoral immune system. The objective of this study was to investigate humoral immune responses to hantavirus infection and to correlate them to the typical features of HFRS: thrombocytopenia and transient kidney dysfunction.
METHODS: We performed a comprehensive characterisation of longitudinal antiviral B-cell responses of 26 hantavirus patients and combined this with paired clinical data. In addition, we measured extracellular adenosine triphosphate (ATP) and its breakdown products in circulation and performed 
RESULTS: We found that thrombocytopenia was correlated to an elevated frequency of plasmablasts in circulation. In contrast, kidney dysfunction was indicative of an accumulation of CD27
CONCLUSION: Our findings demonstrate that thrombocytopenia and kidney dysfunction associate with distinctly different effects on the humoral immune system. Moreover, hantavirus-infected individuals have significantly elevated levels of extracellular ATP in circulation.","['Kerkman PF', 'Dernstedt A', 'Tadala L', 'Mittler E', 'Dannborg M', 'Sundling C', 'Maleki KT', 'Tauriainen J', 'Tuiskunen-Bäck A', 'Wigren Byström J', 'Ocaya P', 'Thunberg T', 'Jangra RK', 'Román-Sosa G', 'Guardado-Calvo P', 'Rey FA', 'Klingström J', 'Chandran K', 'Puhar A', 'Ahlm C', 'Forsell MN']",2021,10,7,Clin Transl Immunology,"Kerkman PF, et al. Generation of plasma cells and CD27<sup>-</sup>IgD<sup>-</sup> B cells during hantavirus infection is associated with distinct pathological findings. Generation of plasma cells and CD27<sup>-</sup>IgD<sup>-</sup> B cells during hantavirus infection is associated with distinct pathological findings. 2021; 10:e1313. doi: 10.1002/cti2.1313",https://pubmed.ncbi.nlm.nih.gov/34277007/
34276633,"Edging on Mutational Bias, Induced Natural Selection From Host and Natural Reservoirs Predominates Codon Usage Evolution in Hantaan Virus.","The molecular evolutionary dynamics that shape hantaviruses' evolution are poorly understood even now, besides the contribution of virus-host interaction to their evolution remains an open question. Our study aimed to investigate these two aspects in Hantaan virus (HTNV)-the prototype of hantaviruses and an emerging zoonotic pathogen that infects humans, causing hemorrhagic fever with renal syndrome (HFRS): endemic in Far East Russia, China, and South Korea-via a comprehensive, phylogenetic-dependent codon usage analysis. We found that host- and natural reservoir-induced natural selection is the primary determinant of its biased codon choices, exceeding the mutational bias effect. The phylogenetic analysis of HTNV strains resulted in three distinct clades: South Korean, Russian, and Chinese. An effective number of codon (ENC) analysis showed a slightly biased codon usage in HTNV genomes. Nucleotide composition and RSCU analyses revealed a significant bias toward A/U nucleotides and A/U-ended codons, indicating the potential influence of mutational bias on the codon usage patterns of HTNV. Via ENC-plot, Parity Rule 2 (PR2), and neutrality plot analyses, we would conclude the presence of both mutation pressure and natural selection effect in shaping the codon usage patterns of HTNV; however, natural selection is the dominant factor influencing its codon usage bias. Codon adaptation index (CAI), Relative codon deoptimization index (RCDI), and Similarity Index (SiD) analyses uncovered the intense selection pressure from the host (Human) and natural reservoirs (Striped field mouse and Chinese white-bellied rat) in shaping HTNV biased codon choices. Our study clearly revealed the evolutionary processes in HTNV and the role of virus-host interaction in its evolution. Moreover, it opens the door for a more comprehensive codon usage analysis for all hantaviruses species to determine their molecular evolutionary dynamics and adaptability to several hosts and environments. We believe that our research will help in a better and deep understanding of HTNV evolution that will serve its future basic research and aid live attenuated vaccines design.","['Ata G', 'Wang H', 'Bai H', 'Yao X', 'Tao S']",2021,12,,Front Microbiol,"Ata G, et al. Edging on Mutational Bias, Induced Natural Selection From Host and Natural Reservoirs Predominates Codon Usage Evolution in Hantaan Virus. Edging on Mutational Bias, Induced Natural Selection From Host and Natural Reservoirs Predominates Codon Usage Evolution in Hantaan Virus. 2021; 12:699788. doi: 10.3389/fmicb.2021.699788",https://pubmed.ncbi.nlm.nih.gov/34276633/
34239342,Aggregated occurrence records of the invasive alien striped field mouse (Apodemus agrarius Pall.) in the former USSR.,"BACKGROUND: Open access to occurrence records of the most dangerous invasive species in a standardised format have important potential applications for ecological research and management, including the assessment of invasion risks, formulation of preventative and management plans in the context of global climate and land use changes in the short and long perspective. The striped field mouse (
NEW INFORMATION: This is a validated and comprehensive dataset of occurrence records of ","['Khlyap LA', 'Dinets V', 'Warshavsky AA', 'Osipov FA', 'Dergunova NN', 'Petrosyan VG']",2021,9,,Biodivers Data J,"Khlyap LA, et al. Aggregated occurrence records of the invasive alien striped field mouse (Apodemus agrarius Pall.) in the former USSR. Aggregated occurrence records of the invasive alien striped field mouse (Apodemus agrarius Pall.) in the former USSR. 2021; 9:e69159. doi: 10.3897/BDJ.9.e69159",https://pubmed.ncbi.nlm.nih.gov/34239342/
34228635,Acute Appendicitis Associated with Hantaan Virus Infection.,"Hantaviruses are Bunyaviridae viruses that cause hemorrhagic fever with renal syndrome. Appendicitis caused by Hantaan virus has not been reported previously. An 81-year-old man who underwent laparoscopic appendectomy for suspected appendicitis based on abdominal pain, fever, hypotension, and computed tomography findings. Based on a suspicion of hemorrhagic fever with renal syndrome, the patient's plasma was simultaneously analyzed using an indirect immunofluorescent antibody assay and nested reverse transcription-polymerase chain reaction (RT-PCR). The appendix tissue was also analyzed using nested RT-PCR and immunohistochemical (IHC) staining to identify the presence of Hantaan virus. Nested RT-PCR detected the presence of Hantaan virus, and indirect immunofluorescent antibody assay results revealed the presence of elevated antibody levels. Furthermore, IHC staining of the appendix tissue confirmed Hantaan virus antigens in the peripheral nerve bundle. Based on these findings, we confirmed the nerve tropism of the Hantaan virus. Hantaan virus in plasma and appendix tissue samples was confirmed using PCR and phylogenetic tree analysis. Moreover, we detected hypertrophy of the submucosa and periappendiceal adipose tissue nerve bundle along with Hantaan virus antigens in peripheral nerve bundles using IHC staining. Hence, we report that Hantaan virus infection may be accompanied by appendicitis.","['Lim SC', 'Lee YM', 'Kim CM', 'Yun NR', 'Kim DM']",2021,105,3,Am J Trop Med Hyg,"Lim SC, et al. Acute Appendicitis Associated with Hantaan Virus Infection. Acute Appendicitis Associated with Hantaan Virus Infection. 2021; 105:801-806. doi: 10.4269/ajtmh.20-1468",https://pubmed.ncbi.nlm.nih.gov/34228635/
34228253,Climate change accelerates winter transmission of a zoonotic pathogen.,"Many zoonotic diseases are weather sensitive, raising concern how their distribution and outbreaks will be affected by climate change. At northern high latitudes, the effect of global warming on especially winter conditions is strong. By using long term monitoring data (1980-1986 and 2003-2013) from Northern Europe on temperature, precipitation, an endemic zoonotic pathogen (Puumala orthohantavirus, PUUV) and its reservoir host (the bank vole, Myodes glareolus), we show that early winters have become increasingly wet, with a knock-on effect on pathogen transmission in its reservoir host population. Further, our study is the first to show a climate change effect on an endemic northern zoonosis, that is not induced by increased host abundance or distribution, demonstrating that climate change can also alter transmission intensity within host populations. Our results suggest that rainy early winters accelerate PUUV transmission in bank voles in winter, likely increasing the human zoonotic risk in the North.","['Sipari S', 'Khalil H', 'Magnusson M', 'Evander M', 'Hörnfeldt B', 'Ecke F']",2022,51,3,Ambio,"Sipari S, et al. Climate change accelerates winter transmission of a zoonotic pathogen. Climate change accelerates winter transmission of a zoonotic pathogen. 2022; 51:508-517. doi: 10.1007/s13280-021-01594-y",https://pubmed.ncbi.nlm.nih.gov/34228253/
34227196,Clinical Frailty Score vs Hospital Frailty Risk Score for predicting mortality and other adverse outcome in hospitalised patients with COVID-19: Spanish case series.,"OBJECTIVES: Frailty can be used as a predictor of adverse outcomes in people with coronavirus disease 2019 (COVID-19). The aim of the study was to analyse the prognostic value of two different frailty scores in patients hospitalised for COVID-19.
MATERIAL AND METHODS: This retrospective cohort study included adult (≥18 years) inpatients with COVID-19 and took place from 3 March to 2 May 2020. Patients were categorised by Clinical Frailty Score (CFS) and Hospital Frailty Risk Score (HFRS). The primary outcome was in-hospital mortality, and secondary outcomes were tocilizumab treatment, length of hospital stay, admission in intensive care unit (ICU) and need for invasive mechanical ventilation. Results were analysed by multivariable logistic regression and expressed as odds ratios (ORs), adjusting for age, sex, kidney function and comorbidity.
RESULTS: Of the 290 included patients, 54 were frail according to the CFS (≥5 points; prevalence 18.6%, 95% confidence interval [CI]: 14.4-23.7) vs 65 by HFRS (≥5 points; prevalence: 22.4%, 95% CI 17.8-27.7). Prevalence of frailty increased with age according to both measures: 50-64 years, CFS 1.9% vs HFRS 12.3%; 65-79 years, CFS 31.5% vs HFRS 40.0%; and ≥80 years, CFS 66.7% vs HFRS 40.0% (P < .001). CFS-defined frailty was independently associated with risk of death (OR 3.67, 95% CI 1.49-9.04) and less treatment with tocilizumab (OR 0.28, 95% CI 0.08-0.93). HFRS-defined frailty was independently associated with length of hospital stay over 10 days (OR 2.89, 95% CI 1.53-5.44), ICU admission (OR 4.18, 95% CI 1.84-9.52) and invasive mechanical ventilation (OR 5.93, 95% CI 2.33-15.10).
CONCLUSION: In the spring 2020 wave of the COVID-19 pandemic in Spain, CFS-defined frailty was an independent predictor for death, while frailty as measured by the HFRS was associated with length of hospital stay over 10 days, ICU admission and use of invasive mechanical ventilation.","['Ramos-Rincon JM', 'Moreno-Perez O', 'Pinargote-Celorio H', 'Leon-Ramirez JM', 'Andres M', 'Reus S', 'Herrera-García C', 'Martí-Pastor A', 'Boix V', 'Gil J', 'Sanchez-Martinez R', 'Merino E', 'COVID-19 ALC Research Group']",2021,75,10,Int J Clin Pract,"Ramos-Rincon JM, et al. Clinical Frailty Score vs Hospital Frailty Risk Score for predicting mortality and other adverse outcome in hospitalised patients with COVID-19: Spanish case series. Clinical Frailty Score vs Hospital Frailty Risk Score for predicting mortality and other adverse outcome in hospitalised patients with COVID-19: Spanish case series. 2021; 75:e14599. doi: 10.1111/ijcp.14599",https://pubmed.ncbi.nlm.nih.gov/34227196/
34226582,Epidemiology of hemorrhagic fever with renal syndrome in Tai'an area.,"Hemorrhagic fever with renal syndrome (HFRS), a serious threat to human health, is mainly transmitted by rodents in Eurasia. The risk of disease differs according to sex, age, and occupation. Further, temperature and rainfall have some lagging effects on the occurrence of the disease. The quantitative data for these factors in the Tai'an region of China are still unknown. We used a forest map to calculate the risk of HFRS in different populations and used four different mathematical models to explain the relationship between time factors, meteorological factors, and the disease. The results showed that compared with the whole population, the relative risk in rural medical staff and farmers was 5.05 and 2.00, respectively (p < 0.05). Joinpoint models showed that the number of cases decreased by 33.32% per year from 2005 to 2008 (p < 0.05). The generalized additive model showed that air temperature was positively correlated with disease risk from January to June, and that relative humidity was negatively correlated with risk from July to December. From January to June, with an increase in temperature, after 15 lags, the cumulative risk of disease increased at low temperatures. From July to December, the cumulative risk decreased with an increase in the relative humidity. Rural medical staff, farmers, men, and middle-aged individuals were at a high risk of HFRS. Moreover, air temperature and relative humidity are important factors that affect disease occurrence. These associations show lagged and differing effects according to the season.","['Bi X', 'Yi S', 'Zhang A', 'Zhao Z', 'Liu Y', 'Zhang C', 'Ye Z']",2021,11,1,Sci Rep,"Bi X, et al. Epidemiology of hemorrhagic fever with renal syndrome in Tai'an area. Epidemiology of hemorrhagic fever with renal syndrome in Tai'an area. 2021; 11:11596. doi: 10.1038/s41598-021-91029-1",https://pubmed.ncbi.nlm.nih.gov/34226582/
34222669,Development and validation of a nomogram for predicting severity in patients with hemorrhagic fever with renal syndrome: A retrospective study.,"BACKGROUND: Hemorrhagic fever with renal syndrome (HFRS) is a zoonotic disease caused by hantavirus infection. Patients with severe HFRS may develop multiple organ failure or even death, which makes HFRS a serious public health problem.
METHODS: In this retrospective study, we included a total of 155 consecutive patients who were diagnosed with HFRS, of whom 109 patients served as a training cohort and 46 patients as an independent verification cohort. In the training set, the least absolute shrinkage and selection operator (LASSO) regression was used to screen the characteristic variables of the risk model. Multivariate logistic regression analysis was used to construct a nomogram containing the characteristic variables selected in the LASSO regression model.
RESULTS: The area under the receiver operating characteristic curve (AUC) of the nomogram indicated that the model had good discrimination. The calibration curve exhibited that the nomogram was in good agreement between the prediction and the actual observation. Decision curve analysis and clinical impact curve suggested that the predictive nomogram had clinical utility.
CONCLUSION: In this study, we established a simple and feasible model to predict severity in patients with HFRS, with which HFRS would be better identified and patients can be treated early.","['Yang Z', 'Hu Q', 'Feng Z', 'Sun Y']",2021,16,1,Open Med (Wars),"Yang Z, et al. Development and validation of a nomogram for predicting severity in patients with hemorrhagic fever with renal syndrome: A retrospective study. Development and validation of a nomogram for predicting severity in patients with hemorrhagic fever with renal syndrome: A retrospective study. 2021; 16:944-954. doi: 10.1515/med-2021-0307",https://pubmed.ncbi.nlm.nih.gov/34222669/
34203936,,,,,,,,,
34202952,The Clinical Presentation of Puumala Hantavirus Induced Hemorrhagic Fever with Renal Syndrome Is Related to Plasma Glucose Concentration.,"Puumala hantavirus (PUUV) causes a hemorrhagic fever with renal syndrome characterized by thrombocytopenia, increased capillary leakage, and acute kidney injury (AKI). As glucosuria at hospital admission predicts the severity of PUUV infection, we explored how plasma glucose concentration associates with disease severity. Plasma glucose values were measured during hospital care in 185 patients with PUUV infection. They were divided into two groups according to maximum plasma glucose concentration: P-Gluc < 7.8 mmol/L (","['Tietäväinen J', 'Mäkelä S', 'Huhtala H', 'Pörsti IH', 'Strandin T', 'Vaheri A', 'Mustonen J']",2021,13,6,Viruses,"Tietäväinen J, et al. The Clinical Presentation of Puumala Hantavirus Induced Hemorrhagic Fever with Renal Syndrome Is Related to Plasma Glucose Concentration. The Clinical Presentation of Puumala Hantavirus Induced Hemorrhagic Fever with Renal Syndrome Is Related to Plasma Glucose Concentration. 2021; 13:(unknown pages). doi: 10.3390/v13061177",https://pubmed.ncbi.nlm.nih.gov/34202952/
34185827,External validation of the Hospital Frailty Risk Score in France.,"BACKGROUND: The Hospital Frailty Risk Score (HFRS) has made it possible internationally to identify subgroups of patients with characteristics of frailty from routinely collected hospital data.
OBJECTIVE: To externally validate the HFRS in France.
DESIGN: A retrospective analysis of the French medical information database.
SETTING: 743 hospitals in Metropolitan France.
SUBJECTS: All patients aged 75 years or older hospitalised as an emergency in 2017 (n = 1,042,234).
METHODS: The HFRS was calculated for each patient based on the index stay and hospitalisations over the preceding 2 years. Main outcome measures were 30-day in-patient mortality, length of stay (LOS) >10 days and 30-day readmissions. Mixed logistic regression models were used to investigate the association between outcomes and HFRS score.
RESULTS: Patients with high HFRS risk were associated with increased risk of mortality and prolonged LOS (adjusted odds ratio [aOR] = 1.38 [1.35-1.42] and 3.27 [3.22-3.32], c-statistics = 0.676 and 0.684, respectively), while it appeared less predictive of readmissions (aOR = 1.00 [0.98-1.02], c-statistic = 0.600). Model calibration was excellent. Restricting the score to data prior to index admission reduced discrimination of HFRS substantially.
CONCLUSIONS: HFRS can be used in France to determine risks of 30-day in-patient mortality and prolonged LOS, but not 30-day readmissions. Trial registration: Reference ID on clinicaltrials.gov: ID: NCT03905629.","['Gilbert T', 'Cordier Q', 'Polazzi S', 'Bonnefoy M', 'Keeble E', 'Street A', 'Conroy S', 'Duclos A']",2022,51,1,Age Ageing,"Gilbert T, et al. External validation of the Hospital Frailty Risk Score in France. External validation of the Hospital Frailty Risk Score in France. 2022; 51:(unknown pages). doi: 10.1093/ageing/afab126",https://pubmed.ncbi.nlm.nih.gov/34185827/
34183745,Frailty assessed by administrative tools and mortality in patients with pneumonia admitted to the hospital and ICU in Wales.,"The ideal method of identifying frailty is uncertain, and data on long-term outcomes is relatively limited. We examined frailty indices derived from population-scale linked data on Intensive Care Unit (ICU) and hospitalised non-ICU patients with pneumonia to elucidate the influence of frailty on mortality. Longitudinal cohort study between 2010-2018 using population-scale anonymised data linkage of healthcare records for adults admitted to hospital with pneumonia in Wales. Primary outcome was in-patient mortality. Odds Ratios (ORs [95% confidence interval]) for age, hospital frailty risk score (HFRS), electronic frailty index (eFI), Charlson comorbidity index (CCI), and social deprivation index were estimated using multivariate logistic regression models. The area under the receiver operating characteristic curve (AUC) was estimated to determine the best fitting models. Of the 107,188 patients, mean (SD) age was 72.6 (16.6) years, 50% were men. The models adjusted for the two frailty indices and the comorbidity index had an increased odds of in-patient mortality for individuals with an ICU admission (ORs for ICU admission in the eFI model 2.67 [2.55, 2.79], HFRS model 2.30 [2.20, 2.41], CCI model 2.62 [2.51, 2.75]). Models indicated advancing age, increased frailty and comorbidity were also associated with an increased odds of in-patient mortality (eFI, baseline fit, ORs: mild 1.09 [1.04, 1.13], moderate 1.13 [1.08, 1.18], severe 1.17 [1.10, 1.23]. HFRS, baseline low, ORs: intermediate 2.65 [2.55, 2.75], high 3.31 [3.17, 3.45]). CCI, baseline < 1, ORs: '1-10' 1.15 [1.11, 1.20], > 10 2.50 [2.41, 2.60]). For predicting inpatient deaths, the CCI and HFRS based models were similar, however for longer term outcomes the CCI based model was superior. Frailty and comorbidity are significant risk factors for patients admitted to hospital with pneumonia. Frailty and comorbidity scores based on administrative data have only moderate ability to predict outcome.","['Szakmany T', 'Hollinghurst J', 'Pugh R', 'Akbari A', 'Griffiths R', 'Bailey R', 'Lyons RA']",2021,11,1,Sci Rep,"Szakmany T, et al. Frailty assessed by administrative tools and mortality in patients with pneumonia admitted to the hospital and ICU in Wales. Frailty assessed by administrative tools and mortality in patients with pneumonia admitted to the hospital and ICU in Wales. 2021; 11:13407. doi: 10.1038/s41598-021-92874-w",https://pubmed.ncbi.nlm.nih.gov/34183745/
34157089,Predicting outcomes in older patients undergoing vascular surgery using the Hospital Frailty Risk Score.,"BACKGROUND: Frailty may explain why some older patients having vascular surgery are at high risk of adverse outcomes. The Hospital Frailty Risk Score (HFRS) has been designed specifically for use with administrative data and has three categories of frailty risk (low, intermediate and high). The aim of this study was to evaluate the HFRS in predicting mortality, and hospital use in older patients undergoing vascular surgery.
METHODS: Routinely collected hospital data linked to death records were analysed for all patients aged 75 years or older who had undergone either endovascular or open vascular surgery between 2010 and 2012 in New South Wales, Australia. Multilevel logistic regression models were used to compare outcomes adjusted for patient and procedural factors, with and without frailty.
RESULTS: Some 9752 patients were identified, of whom 1719 (17·6 per cent) had a high-risk HFRS. Patients in the high-risk frailty category had an adjusted odds ratio for death by 30 days after surgery of 4·15 (95 per cent c.i. 2·99 to 5·76) compared with those in the low-risk frailty category, and a similarly increased odds of death by 2 years (odds ratio 4·27, 3·69 to 4·95). Adding the HFRS to a model adjusted for age, sex, co-morbidity score, socioeconomic status, previous hospitalization and vascular procedure type improved the prediction of 2-year mortality and prolonged hospital stay, but there was minimal improvement for 30-day mortality and readmission.
CONCLUSION: Adjusting for the HFRS in addition to other patient and procedural risk factors provided greater discrimination of outcomes in this cohort of older patients undergoing vascular surgery.","['Aitken SJ', 'Lujic S', 'Randall DA', 'Noguchi N', 'Naganathan V', 'Blyth FM']",2021,108,6,Br J Surg,"Aitken SJ, et al. Predicting outcomes in older patients undergoing vascular surgery using the Hospital Frailty Risk Score. Predicting outcomes in older patients undergoing vascular surgery using the Hospital Frailty Risk Score. 2021; 108:659-666. doi: 10.1002/bjs.12043",https://pubmed.ncbi.nlm.nih.gov/34157089/
34146766,,,,,,,,,
34134417,"Severe contamination and time trends of legacy and novel halogenated flame retardants in multiple environmental media from Lake Shihwa, Korea: Effectiveness of regulatory action.","Novel halogenated flame retardants (HFRs) were introduced to industrial markets as alternatives to legacy brominated FRs (BFRs), such as polybrominated diphenyl ethers (PBDEs). In the present study, PBDEs and their brominated and chlorinated alternatives, novel BFRs (NBFRs) and dechlorane plus (DP), were measured in multiple environmental matrices in a highly industrialized lake in Korea. Legacy and novel HFRs were detected in multiple samples, indicating ubiquitous contamination. Concentrations of HFRs in water and sediment observed in creeks running through machine, textiles, and automobile industrial complexes were significantly higher than those observed in inside and outside of the lake. Higher bioaccumulation levels of HFRs were observed in inshore compared with offshore waters. Results suggest that multi-matrix distribution of legacy and novel HFRs was dependent on the geographical proximity to industrial sources. Compared with previous studies, the highest levels of PBDEs and NBFRs were recorded in water samples on a global scale, implying on-going emissions from industrial activities. Decabromodiphenyl ethane (DBDPE) was a dominant compound in water samples, whereas the concentrations of PBDEs, NBFRs, and DP in sediment were similar to each other. This suggests a shift in consumption from legacy to novel HFRs, preferentially in water environments. A significant declining trend in PBDEs was observed in water and sediment collected between 2008 and 2015, indicating the effectiveness of regulatory actions. Based on their environmental occurrence and bioaccumulation potential, pentabromoethylbenzene and bis(2-ethylhexyl) tetrabromophthalate may pose emerging concerns regarding contamination of aquatic environments.","['Lee S', 'Ra K', 'Moon HB']",2021,279,,Chemosphere,"Lee S, et al. Severe contamination and time trends of legacy and novel halogenated flame retardants in multiple environmental media from Lake Shihwa, Korea: Effectiveness of regulatory action. Severe contamination and time trends of legacy and novel halogenated flame retardants in multiple environmental media from Lake Shihwa, Korea: Effectiveness of regulatory action. 2021; 279:130620. doi: 10.1016/j.chemosphere.2021.130620",https://pubmed.ncbi.nlm.nih.gov/34134417/
34114140,Correlation of CD38 expression with the progression of hemorrhagic fever with renal syndrome.,"To assess the relationship between the expression of CD38 and the progression of hemorrhagic fever with renal syndrome (HFRS), we determined the levels of CD38 during different phases of HFRS and evaluated the relationship between changes in CD38 expression and the progression of HFRS. The expression of CD38 in 68 patients with HFRS was analyzed by flow cytometry, and this method was also used to determine the levels of CD4","['Zhao HD', 'Li YP', 'Zhao WW', 'Li P', 'Liu HL']",2021,166,9,Arch Virol,"Zhao HD, et al. Correlation of CD38 expression with the progression of hemorrhagic fever with renal syndrome. Correlation of CD38 expression with the progression of hemorrhagic fever with renal syndrome. 2021; 166:2399-2406. doi: 10.1007/s00705-021-05136-5",https://pubmed.ncbi.nlm.nih.gov/34114140/
34113638,,,,,,,,,
34087930,Frailty is an outcome predictor in patients with acute ischemic stroke receiving endovascular treatment.,"INTRODUCTION: Frailty is a disorder of multiple physiological systems impairing the capacity of the organism to cope with insult or stress. It is associated with poor outcomes after acute illness. Our aim was to study the impact of frailty on the functional outcome of patients with acute ischemic stroke (AIS) submitted to endovascular stroke treatment (EST).
METHODS: We performed a retrospective study of patients with AIS of the anterior circulation submitted to EST between 2012 and 2017, based on a prospectively collected local registry of consecutive patients. The Hospital Frailty Risk Score (HFRS) at discharge was calculated for each patient. We compared groups of patients with and without favourable 3-month outcome after index AIS (modified Rankin Scale 0-2 and 3-6, respectively). A multivariable logistic regression model was used to identify variables independently associated with favourable 3-month outcome. Diagnostic test statistics were used to compare HFRS with other prognostic scores for AIS.
RESULTS: We included 489 patients with median age 75.6 years (interquartile range [IQR] = 65.3-82.3) and median NIHSS 15 (IQR = 11-19). About 29.7% presented a high frailty risk (HFRS >15 points). Patients with favourable 3-month outcome presented lower HFRS and lower prevalence of high frailty risk. High frailty risk was independently associated with decreased likelihood of favourable 3-month outcome (adjusted odds ratio = 0.48, 95% confidence interval = 0.26-0.89). Diagnostic performances of HFRS and other prognostic scores (THRIVE and PRE scores, SPAN-100 index) for outcome at 3-months were similar.
DISCUSSION: Frailty is an independent predictor of outcome in AIS patients submitted to EST.","['Pinho J', 'Küppers C', 'Nikoubashman O', 'Wiesmann M', 'Schulz JB', 'Reich A', 'Werner CJ']",2021,50,5,Age Ageing,"Pinho J, et al. Frailty is an outcome predictor in patients with acute ischemic stroke receiving endovascular treatment. Frailty is an outcome predictor in patients with acute ischemic stroke receiving endovascular treatment. 2021; 50:1785-1791. doi: 10.1093/ageing/afab092",https://pubmed.ncbi.nlm.nih.gov/34087930/
34082369,,,,,,,,,
34079056,HTNV infection of CD8<sup>+</sup> T cells is associated with disease progression in HFRS patients.,"Hantaan viruses (HTNVs) are zoonotic pathogens transmitted mainly by rodents and capable of infecting humans. Increasing knowledge of the human response to HTNV infection can guide the development of new preventative vaccines and therapeutic strategies. Here, we show that HTNV can infect CD8","['Liu R', 'Ma R', 'Liu Z', 'Hu H', 'Shu J', 'Hu P', 'Kang J', 'Zhang Y', 'Han M', 'Zhang X', 'Zheng Y', 'Ying Q', 'Hou S', 'Wang W', 'Wang F', 'Cheng N', 'Zhuang Y', 'Lian J', 'Jin X', 'Wu X']",2021,4,1,Commun Biol,"Liu R, et al. HTNV infection of CD8<sup>+</sup> T cells is associated with disease progression in HFRS patients. HTNV infection of CD8<sup>+</sup> T cells is associated with disease progression in HFRS patients. 2021; 4:652. doi: 10.1038/s42003-021-02182-2",https://pubmed.ncbi.nlm.nih.gov/34079056/
34072819,Central Nervous System and Ocular Manifestations in Puumala Hantavirus Infection.,"Puumala hantavirus (PUUV), carried and spread by the bank vole (","['Hautala N', 'Partanen T', 'Kubin AM', 'Kauma H', 'Hautala T']",2021,13,6,Viruses,"Hautala N, et al. Central Nervous System and Ocular Manifestations in Puumala Hantavirus Infection. Central Nervous System and Ocular Manifestations in Puumala Hantavirus Infection. 2021; 13:(unknown pages). doi: 10.3390/v13061040",https://pubmed.ncbi.nlm.nih.gov/34072819/
34069797,Analysis of Frailty in Geriatric Patients as a Prognostic Factor in Endovascular Treated Patients with Large Vessel Occlusion Strokes.,"Frailty is associated with an increased risk of adverse health-care outcomes in elderly patients. The Hospital Frailty Risk Score (HFRS) has been developed and proven to be capable of identifying patients which are at high risk of adverse outcomes. We aimed to investigate whether frail patients also face adverse outcomes after experiencing an endovascular treated large vessel occlusion stroke (LVOS). In this retrospective observational cohort study, we analyzed patients ≥ 65 years that were admitted during 2015-2019 with LVOS and endovascular treatment. Primary outcomes were mortality and the modified Rankin Scale (mRS) after three months. Regression models were used to determine the impact of frailty. A total of 318 patients were included in the cohort. The median HFRS was 1.6 (IQR 4.8). A total of 238 (75.1%) patients fulfilled the criteria for a low-frailty risk with a HFRS < 5.72 (22.7%) for moderate-frailty risk with an HFRS from 5-15 and 7 (2.2%) patients for a high-frailty risk. Multivariate regression analyses revealed that the HFRS was associated with an increased mortality after 90 days (CI (95%) 1.001 to 1.236; OR 1.112) and a worse mRS (CI (95%) 1.004 to 1.270; OR 1.129). We identified frailty as an impact factor on functional outcome and mortality in patients undergoing thrombectomy in LVOS.","['Schnieder M', 'Bähr M', 'Kirsch M', 'Maier I', 'Behme D', 'Riedel CH', 'Psychogios MN', 'Brehm A', 'Liman J', 'von Arnim CAF']",2021,10,10,J Clin Med,"Schnieder M, et al. Analysis of Frailty in Geriatric Patients as a Prognostic Factor in Endovascular Treated Patients with Large Vessel Occlusion Strokes. Analysis of Frailty in Geriatric Patients as a Prognostic Factor in Endovascular Treated Patients with Large Vessel Occlusion Strokes. 2021; 10:(unknown pages). doi: 10.3390/jcm10102171",https://pubmed.ncbi.nlm.nih.gov/34069797/
34066699,,,,,,,,,
34066592,"Multiplex PCR-Based Nanopore Sequencing and Epidemiological Surveillance of Hantaan orthohantavirus in Apodemus agrarius, Republic of Korea.",Whole-genome sequencing of infectious agents enables the identification and characterization of emerging viruses. The MinION device is a portable sequencer that allows real-time sequencing in fields or hospitals. ,"['Park K', 'Lee SH', 'Kim J', 'Lee J', 'Lee GY', 'Cho S', 'Lee SH', 'Park K', 'No JS', 'Budhathoki S', 'Kim YJ', 'Kim YS', 'Kim HC', 'Klein TA', 'Kim WK', 'Song JW']",2021,13,5,Viruses,"Park K, et al. Multiplex PCR-Based Nanopore Sequencing and Epidemiological Surveillance of Hantaan orthohantavirus in Apodemus agrarius, Republic of Korea. Multiplex PCR-Based Nanopore Sequencing and Epidemiological Surveillance of Hantaan orthohantavirus in Apodemus agrarius, Republic of Korea. 2021; 13:(unknown pages). doi: 10.3390/v13050847",https://pubmed.ncbi.nlm.nih.gov/34066592/
