pmid,Title,Abstract,Author,Year,Volume,Issue,Journal,Citation,Link
37009111,"Functional Neurologic Disorders, disorders to be managed by neurologists, or are neurologists wandering in a dangerous field with inadequate resources?","In recent years, some neurologists reconsidered their approach to Medically Unexplained Symptoms and proposed Functional Neurologic Disorders (FND) as a new entity, claiming that neurology could offer alternative treatment options to the psychotherapies provided in psychiatry settings. FNDs, for this purpose, should include only the disorders listed as Conversion from the Somatic Symptom and Related Disorders (SSRD) group. The present review analyzes the rationale of this position and challenges the arguments provided for its support. The review also discusses the systematization of these disorders as provided by public health systems. It outlines risks stemming from economic support and public funding uncertainty, given their negligible epidemiological dimensions resulting from the parcellation of SSRD. The review underlines the unresolved issue of Factitious Disorders, which are in the same SSRD category of the international classification but are, nonetheless, overlooked by the theoretical proponents of the FND entity. Comorbidity with other psychiatric disorders is also analyzed. We propose a model that supports the continuum between different SSRD conditions, including Factitious Disorders. The model is based on the emergence of feigned death reflex and deception from frontal lobe dysfunction. Finally, the paper summarizes the wealth of historical psychiatric and psychodynamic approaches and critical reviews. The study also puts in context the categorization and interpretation efforts provided by the most eminent researchers of the past century.","['Onofrj M', 'Ajdinaj P', 'Digiovanni A', 'Malek N', 'Martinotti G', 'Ferro FM', 'Russo M', 'Thomas A', 'Sensi SL']",2023,14,,Front Psychiatry,"Onofrj M, et al. Functional Neurologic Disorders, disorders to be managed by neurologists, or are neurologists wandering in a dangerous field with inadequate resources?. Functional Neurologic Disorders, disorders to be managed by neurologists, or are neurologists wandering in a dangerous field with inadequate resources?. 2023; 14:1120981. doi: 10.3389/fpsyt.2023.1120981",https://pubmed.ncbi.nlm.nih.gov/37009111/
36992491,Neurological Dysfunction in Long COVID Should Not Be Labelled as Functional Neurological Disorder.,"There have been suggestions that Long COVID might be purely functional (meaning psychological) in origin. Labelling patients with neurological dysfunction in Long COVID as having functional neurological disorder (FND) in the absence of proper testing may be symptomatic of that line of thought. This practice is problematic for Long COVID patients, as motor and balance symptoms have been reported to occur in Long COVID frequently. FND is characterized by the presentation of symptoms that seem neurological but lack compatibility of the symptom with a neurological substrate. Although diagnostic classification according to the ICD-11 and DSM-5-TR is dependent predominantly on the exclusion of any other medical condition that could account for the symptoms, current neurological practice of FND classification allows for such comorbidity. As a consequence, Long COVID patients with motor and balance symptoms mislabeled as FND have no longer access to Long COVID care, whereas treatment for FND is seldom provided and is ineffective. Research into underlying mechanisms and diagnostic methods should explore how to determine whether motor and balance symptoms currently diagnosed as FND should be considered one part of Long COVID symptoms, in other words, one component of symptomatology, and in which cases they correctly represent FND. Research into rehabilitation models, treatment and integrated care are needed, which should take into account biological underpinnings as well as possible psychological mechanisms and the patient perspective.","['Van der Feltz-Cornelis CM', 'Moriarty AS', 'Strain WD']",2023,15,3,Viruses,"Van der Feltz-Cornelis CM, et al. Neurological Dysfunction in Long COVID Should Not Be Labelled as Functional Neurological Disorder. Neurological Dysfunction in Long COVID Should Not Be Labelled as Functional Neurological Disorder. 2023; 15:(unknown pages). doi: 10.3390/v15030783",https://pubmed.ncbi.nlm.nih.gov/36992491/
36977553,Functional neurological disorder is a feminist issue.,"Functional neurological disorder (FND) is a common and disabling disorder, often misunderstood by clinicians. Although viewed sceptically by some, FND is a diagnosis that can be made accurately, based on positive clinical signs, with clinical features that have remained stable for over 100 years. Despite some progress in the last decade, people with FND continue to suffer subtle and overt forms of discrimination by clinicians, researchers and the public. There is abundant evidence that disorders perceived as primarily affecting women are neglected in healthcare and medical research, and the course of FND mirrors this neglect. We outline the reasons why FND is a feminist issue, incorporating historical and contemporary clinical, research and social perspectives. We call for parity for FND in medical education, research and clinical service development so that people affected by FND can receive the care they need.","['McLoughlin C', 'Hoeritzauer I', 'Cabreira V', 'Aybek S', 'Adams C', 'Alty J', 'Ball HA', 'Baker J', 'Bullock K', 'Burness C', 'Dworetzky BA', 'Finkelstein S', 'Garcin B', 'Gelauff J', 'Goldstein LH', 'Jordbru A', 'Huys AM', 'Laffan A', 'Lidstone SC', 'Linden SC', 'Ludwig L', 'Maggio J', 'Morgante F', 'Mallam E', 'Nicholson C', ""O'Neal M"", ""O'Sullivan S"", 'Pareés I', 'Petrochilos P', 'Pick S', 'Phillips W', 'Roelofs K', 'Newby R', 'Stanton B', 'Gray C', 'Joyce EM', 'Tijssen MA', 'Chalder T', 'McCormick M', 'Gardiner P', 'Bègue I', 'Tuttle MC', 'Williams I', 'McRae S', 'Voon V', 'McWhirter L']",2023,94,10,J Neurol Neurosurg Psychiatry,"McLoughlin C, et al. Functional neurological disorder is a feminist issue. Functional neurological disorder is a feminist issue. 2023; 94:855-862. doi: 10.1136/jnnp-2022-330192",https://pubmed.ncbi.nlm.nih.gov/36977553/
36938346,Cushing's Disease Presenting with Functional Neurological (Conversion) Disorder.,"While psychiatric manifestations are common in patients with Cushing's syndrome (CS), to our knowledge, there are no reported cases of CS presenting with functional neurological disorder (FND), a neuropsychiatric condition in which patients experience neurological symptoms, such as motor dysfunctions, sensory symptoms, speech disorders, or nonepileptic seizures, in the absence of neurological disease. Here, we report a case of a complex patient with Cushing's disease who presented with multiple FND symptoms including nonepileptic seizures, bilateral lower extremity paralysis, decreased finger flexion resulting in limited hand function, and stuttering. This case illustrates a rare psychiatric manifestation of CS presenting as multiple neurological complaints. Furthermore, we elucidate how a multidisciplinary treatment approach improved our patient's FND symptoms.","['Ashrafzadeh S', 'Mariano MT', 'Syed S']",2023,2023,,Case Rep Psychiatry,"Ashrafzadeh S, et al. Cushing's Disease Presenting with Functional Neurological (Conversion) Disorder. Cushing's Disease Presenting with Functional Neurological (Conversion) Disorder. 2023; 2023:1662271. doi: 10.1155/2023/1662271",https://pubmed.ncbi.nlm.nih.gov/36938346/
36933399,Clinician-rated outcomes of patients with functional neurological disorders treated in an outpatient clinic.,"BACKGROUND: Patients with functional neurological (conversion) disorder (FND) have historically been difficult to treat. Outcomes have been studied in research trials, documenting improvements; however, limited information is available from a community-treated FND cohort.
OBJECTIVES: We aimed to examine clinical outcomes in outpatients with FND treated with the Neuro-Behavioral Therapy (NBT) approach. These uncontrolled setting treatment data could complement more structured clinical studies results.
METHODS: We conducted a retrospective chart review of consecutive patients diagnosed with FND, ages 17 to 75, who were treated with the NBT workbook at the Rhode Island Hospital Behavioral Health clinic between 2014 and 2022. NBT consisted of 45-minute, individual, outpatient sessions, in clinic or via telehealth with one clinician. Global Assessment of Functioning (GAF), and Clinical Global Impression (CGI) -Severity, and -Improvement were scored for every appointment.
RESULTS: Baseline characteristics are available for 107 patients. Mean age at FND symptom onset was 37 years. Patients had a mix of FND semiologies, which included Psychogenic Nonepileptic Seizures (71%), Functional Movement Disorder (24.3%), Functional Sensory Disorder (14%), Functional Weakness (6.5%), and Functional Speech Disorder (5.6%). Clinical evaluation scores revealed improvements over time.
CONCLUSIONS: We describe a well-characterized sample of patients with various and mixed FND semiologies, who received manualized therapy, NBT, in an outpatient clinic. Patients had similar psychosocial profiles to those in clinical studies and displayed improvement in clinical measures. These results demonstrate the practicability of NBT for motor FND semiologies and for PNES, in a ""real-world"" outpatient practice, extending care beyond structured clinical trials.","['LaFrance WC', 'Tedesco R', 'Baird GL', 'Wincze J', 'Tocco K', 'Anderson J']",2023,107,,Seizure,"LaFrance WC, et al. Clinician-rated outcomes of patients with functional neurological disorders treated in an outpatient clinic. Clinician-rated outcomes of patients with functional neurological disorders treated in an outpatient clinic. 2023; 107:21-27. doi: 10.1016/j.seizure.2023.03.005",https://pubmed.ncbi.nlm.nih.gov/36933399/
36924611,Intensive Short-Term Dynamic Psychotherapy (ISTDP) associated with healthcare reductions in patients with functional seizures.,"Intensive Short-Term Psychodynamic Therapy (ISTDP) has demonstrated promising evidence for the treatment of Functional Neurological Disorders (FND) including functional seizures. This paper aimed to further examine the therapeutic effects of a 3-session course of this treatment focusing on its potential to maintain reduced healthcare utility within a group of patients with complex difficulties, across an extended time period, post-therapy. The original study followed a mixed methods case series design and recruited 18 patients from secondary adult mental health care and specialist neurology services. Seventeen participants completed the intervention and attendance rates were very high (95%). In this follow-up study, which was solely focused on the utilization of healthcare resources, results showed decreases when comparing 12 months prior and 12 months post three sessions of ISTDP. The results provide further support for the use of ISTDP in this group of participants with complex clinical presentations, specifically, its capacity to reduce healthcare usage over 12 months post-therapy. Further evidence from controlled and randomized studies with larger sample sizes is warranted.","['Malda-Castillo J', 'Howell B', 'Russell L', 'Town J', 'Abbass A', 'Perez-Algorta G', 'Valavanis S']",2023,141,,Epilepsy Behav,"Malda-Castillo J, et al. Intensive Short-Term Dynamic Psychotherapy (ISTDP) associated with healthcare reductions in patients with functional seizures. Intensive Short-Term Dynamic Psychotherapy (ISTDP) associated with healthcare reductions in patients with functional seizures. 2023; 141:109147. doi: 10.1016/j.yebeh.2023.109147",https://pubmed.ncbi.nlm.nih.gov/36924611/
36884038,Evidence-Based Mind-Body Interventions for Children and Adolescents with Functional Neurological Disorder.,"LEARNING OBJECTIVES: • Develop and implement treatment plans for children and adolescents with functional neurological disorder (FND)• Outline a plan to increase awareness and standardize the care for patients with FND using evidence-based interventions.
ABSTRACT: Functional neurological disorder (FND) in children and adolescents involves the biological embedding of lived experience in the body and brain. This embedding culminates in stress-system activation or dysregulation and in aberrant changes in neural network function. In pediatric neurology clinics, FND represents up to one-fifth of patients. Current research shows good outcomes with prompt diagnosis and treatment using a biopsychosocial, stepped-care approach. At present, however-and worldwide-FND services are scarce, the result of long-standing stigma and ingrained belief that patients with FND do not suffer from a real (""organic"") disorder and that they therefore do not require, or even deserve, treatment. Since 1994, the Mind-Body Program for children and adolescents with FND at The Children's Hospital at Westmead in Sydney, Australia-run by a consultation-liaison team-has delivered inpatient care to hundreds of patients with FND and outpatient care to hundreds of others. For less-disabled patients, the program enables community-based clinicians to implement biopsychosocial interventions locally by providing a positive diagnosis (by a neurologist or pediatrician), a biopsychosocial assessment and formulation (by clinicians from the consultation-liaison team), a physical therapy assessment, and clinical support (from the consultation-liaison team and the physiotherapist). In this Perspective we describe the elements of a biopsychosocial mind-body program intervention capable of providing, as needed, effective treatment to children and adolescents with FND. Our aim is to communicate to clinicians and institutions around the world what is needed to establish effective community treatment programs, as well as hospital inpatient and outpatient interventions, in their own health care settings.","['Kozlowska K', 'Chudleigh C', 'Savage B', 'Hawkes C', 'Scher S', 'Nunn KP']",2023,31,2,Harv Rev Psychiatry,"Kozlowska K, et al. Evidence-Based Mind-Body Interventions for Children and Adolescents with Functional Neurological Disorder. Evidence-Based Mind-Body Interventions for Children and Adolescents with Functional Neurological Disorder. 2023; 31:60-82. doi: 10.1097/HRP.0000000000000358",https://pubmed.ncbi.nlm.nih.gov/36884038/
36871491,Functional neurological disorder: Clinical manifestations and comorbidities; an online survey.,"Functional Neurological Disorder (FND) is common and is often accompanied by multiple comorbid symptoms and conditions. There have been no large-scale studies exploring the change of its clinical manifestations and comorbidities. We used an online survey to assess FND patient characteristics, changes to fatigue, sleep and pain and comorbid symptoms and diagnoses, as well as treatment strategies. The survey was shared via the charities FND Action and FND Hope. 527 participants were included in the analysis. Most (97.3%) reported experiencing more than one core FND symptom. Many respondents reported associated pain (78.1%), fatigue (78.0%) and sleep disturbances (46.7%) before FND diagnosis which often increased thereafter. Rates of obesity were higher (36.9%) than in the general population. Obesity was associated with increased pain, fatigue and sleep difficulties. There was frequent weight gain after diagnosis. 50.0% of participants reported having other diagnoses prior to FND, while in 43.3% new comorbidities arise after FND diagnosis. Many respondents reported being dissatisfied with their care, expressing a wish for further follow-up from mental health (32.7%) and/or neurological services (44.3%). This large online survey further supports the phenotypic complexity of FND. High rates of pain, fatigue and sleep disturbance exist before diagnosis but monitoring for change is worthwhile. Our study identified major gaps in service provision; we highlight the importance of an open mind regarding change in symptoms; this could aid the early identification and management of co-morbidities, including obesity and migraine, which possibly have a negative impact on FND.","['Ducroizet A', 'Zimianti I', 'Golder D', 'Hearne K', 'Edwards M', 'Nielsen G', 'Coebergh J']",2023,110,,J Clin Neurosci,"Ducroizet A, et al. Functional neurological disorder: Clinical manifestations and comorbidities; an online survey. Functional neurological disorder: Clinical manifestations and comorbidities; an online survey. 2023; 110:116-125. doi: 10.1016/j.jocn.2023.02.014",https://pubmed.ncbi.nlm.nih.gov/36871491/
36868109,"Diagnostic accuracy of clinical signs and investigations for functional weakness, sensory and movement disorders: A systematic review.","INTRODUCTION: Patients with functional neurological disorders (FND) present with weakness, sensory or movement disorder without corresponding brain pathology. The current classificatory systems suggest an inclusionary approach to diagnose FND. Hence, there is a need to systematically evaluate the diagnostic accuracy of clinical signs and electrophysiological investigations in view of the lack of gold standard tests to diagnose FND.
METHODS: PubMed and SCOPUS databases were searched for studies published from Jan 1950 to Jan 2022 which reported the diagnostic accuracy of clinical signs and electrophysiological investigations in patients with FND. The Newcastle Ottawa scale was used to assess the quality of the studies.
RESULTS: Twenty-one studies (727 cases and 932 controls), of which 16 reported clinical signs and, five reported electrophysiological investigations, were included in the review. Two studies were of good quality, 17 of moderate quality, and two of poor quality. We identified 46 clinical signs (24 in weakness, 3 in sensory, and 19 in movement disorders) and 17 investigations (all in movement disorders). Specificity values for signs and investigations were comparatively high compared to the wide variance in sensitivity values.
CONCLUSION: Electrophysiological investigations appear to have a promising role in diagnosing FND, particularly functional movement disorders. The combined use of individual clinical signs and electrophysiological investigations may support and improve diagnostic certainty of FND. Future research can focus on improving the methodology and validating the existing clinical signs and electrophysiological investigations to enhance the validity of the composite diagnostic criterias for FND diagnosis.","['Patwal R', 'Jolly AJ', 'Kumar A', 'Yadav R', 'Desai G', 'Thippeswamy H']",2023,168,,J Psychosom Res,"Patwal R, et al. Diagnostic accuracy of clinical signs and investigations for functional weakness, sensory and movement disorders: A systematic review. Diagnostic accuracy of clinical signs and investigations for functional weakness, sensory and movement disorders: A systematic review. 2023; 168:111196. doi: 10.1016/j.jpsychores.2023.111196",https://pubmed.ncbi.nlm.nih.gov/36868109/
36843086,"[Borderline regions between neurology and psychiatry, focusing particularly on the functional neurological disorders].","Neurology in Japan did not develop from the separation of neuropsychiatry into neurology and psychiatry, which casts a shadow on the present situation of Japanese neurology. Functional neurological disorder (FND; hysteria) is a typical link between neurology and psychiatry. FND is a common disorder, which has been described from the ancient times and has also been the headstream of neurology. FND is not diagnosed by exclusion or by psychiatric causes, but should be actively diagnosed based on the neurological signs themselves (= positive signs of FND) as early as possible, with minimal ancillary tests. This opinion has been supported by the newest Diagnostic and Statistical Manual of Mental Disorders, 5th edition (DSM-5). Many positive signs have been described. Assessment by a neurologist also becomes a treatment.",['Sonoo M'],2023,63,3,Rinsho Shinkeigaku,"Sonoo M. [Borderline regions between neurology and psychiatry, focusing particularly on the functional neurological disorders]. [Borderline regions between neurology and psychiatry, focusing particularly on the functional neurological disorders]. 2023; 63:135-144. doi: 10.5692/clinicalneurol.cn-001817",https://pubmed.ncbi.nlm.nih.gov/36843086/
36807974,Prevalence of autistic traits in functional neurological disorder and relationship to alexithymia and psychiatric comorbidity.,"INTRODUCTION: In a cohort of adults with Functional Neurological Disorder (FND), we aim to: METHODS: 91 patients participating in a FND 5-week outpatient program completed baseline self-report questionnaires for total phobia, somatic symptom severity, attention deficit hyperactivity disorder (ADHD) and dyslexia. Patients were grouped by Autism Spectrum Quotient (AQ-10) score of <6 or ≥ 6 and compared for significant differences in tested variables. This analysis was repeated with patients grouped by alexithymia status. Simple effects were tested using pairwise comparisons. Multistep regression models tested direct relationships between autistic traits and psychiatric comorbidity scores, and mediation by alexithymia.
RESULTS: 36 patients (40%) were AQ-10 positive (scoring ≥6 on AQ-10). A further 36 patients (across AQ-10 positive and AQ-10 negative groups) (40%) screened positive for alexithymia. AQ-10 positive patients scored significantly higher for alexithymia, depression, generalised anxiety, social phobia, ADHD, and dyslexia. Alexithymia positive patients scored significantly higher for generalised anxiety, depression, somatic symptoms severity, social phobia, and dyslexia. Alexithymia score was found to mediate the relationship between autistic trait and depression scores.
CONCLUSION: We demonstrate a high proportion of autistic and alexithymic traits, in adults with FND. A higher prevalence of autistic traits may highlight a need for specialised communication approaches in FND management. Mechanistic conclusions are limited. Future research could explore links with interoceptive data.","['Cole RH', 'Elmalem MS', 'Petrochilos P']",2023,446,,J Neurol Sci,"Cole RH, et al. Prevalence of autistic traits in functional neurological disorder and relationship to alexithymia and psychiatric comorbidity. Prevalence of autistic traits in functional neurological disorder and relationship to alexithymia and psychiatric comorbidity. 2023; 446:120585. doi: 10.1016/j.jns.2023.120585",https://pubmed.ncbi.nlm.nih.gov/36807974/
36797425,Why functional neurological disorder is not feigning or malingering.,"Functional neurological disorder (FND) is one of the commonest reasons that people seek help from a neurologist and is for many people a lifelong cause of disability and impaired quality of life. Although the evidence base regarding FND pathophysiology, treatment and service development has grown substantially in recent years, a persistent ambivalence remains amongst health professionals and others as to the veracity of symptom reporting in those with FND and whether the symptoms are not, in the end, just the same as feigned symptoms or malingering. Here, we provide our perspective on the range of evidence available, which in our view provides a clear separation between FND and feigning and malingering. We hope this will provide a further important step forward in the clinical and academic approach to people with FND, leading to improved attitudes, knowledge, treatments, care pathways and outcomes.","['Edwards MJ', 'Yogarajah M', 'Stone J']",2023,19,4,Nat Rev Neurol,"Edwards MJ, et al. Why functional neurological disorder is not feigning or malingering. Why functional neurological disorder is not feigning or malingering. 2023; 19:246-256. doi: 10.1038/s41582-022-00765-z",https://pubmed.ncbi.nlm.nih.gov/36797425/
36752054,"Functional neurological disorder in children and young people: Incidence, clinical features, and prognosis.","AIM: To report incidence, demographic and clinical characteristics, and symptom outcome of functional neurological disorder (FND) in children.
METHOD: Children diagnosed with FND at a regional children's hospital were prospectively recruited by weekly active surveillance for 36 months. Demographic, clinical, and follow-up data were retrospectively extracted by review of electronic records. Descriptive statistical analyses were used.
RESULTS: Ninety-seven children (age range 5-15 years) met the case definition of FND (annual incidence 18.3 per 100 000 children). Children with FND were likely to be female (n = 68 [70%]) and older (median 13 years) with no difference in the Scottish Index of Multiple Deprivation (marker of socioeconomic status) compared with the general childhood population. Functional motor (41%) and sensory (41%) symptoms were most common; other somatic symptoms such as headache (31%) and pain (27%) were frequent. Self-reported psychiatric symptoms and infection/inflammation were the most common predisposing and precipitating factors respectively. At a median of 15 months follow-up, 49% of 75 children reported improvement or resolution of FND symptoms with no prognostic factors found.
INTERPRETATION: At this regional centre, FND in children had a higher incidence than previously reported and a less optimistic outcome than in some other studies.","['Yong K', 'Chin RFM', 'Shetty J', 'Hogg K', 'Burgess K', 'Lindsay M', 'McLellan A', 'Stone J', 'KamathTallur K', 'Edinburgh Paediatric FND Study Group']",2023,65,9,Dev Med Child Neurol,"Yong K, et al. Functional neurological disorder in children and young people: Incidence, clinical features, and prognosis. Functional neurological disorder in children and young people: Incidence, clinical features, and prognosis. 2023; 65:1238-1246. doi: 10.1111/dmcn.15538",https://pubmed.ncbi.nlm.nih.gov/36752054/
36719069,Functional neurological disorder in people with long COVID: A systematic review.,"BACKGROUND AND PURPOSE: Acute health events, including infections, can trigger the onset of functional neurological disorder (FND). It was hypothesized that a proportion of people with long COVID might be experiencing functional symptoms.
METHODS: A systematic review of studies containing original data on long COVID was performed. The frequency and characteristics of neurological symptoms were reviewed, looking for positive evidence suggesting an underlying functional disorder and the hypothesized causes of long COVID.
RESULTS: In all, 102 studies were included in our narrative synthesis. The most consistently reported neurological symptoms were cognitive difficulties, headaches, pain, dizziness, fatigue, sleep-related symptoms and ageusia/anosmia. Overall, no evidence was found that any authors had systematically looked for positive features of FND. An exception was three studies describing temporal inconsistency. In general, the neurological symptoms were insufficiently characterized to support or refute a diagnosis of FND. Moreover, only 13 studies specifically focused on long COVID after mild infection, where the impact of confounders from the general effects of severe illness would be mitigated. Only one study hypothesized that some people with long COVID might have a functional disorder, and another eight studies a chronic-fatigue-syndrome-like response.
DISCUSSION: Neurological symptoms are prevalent in long COVID, but poorly characterized. The similarities between some manifestations of long COVID and functional disorders triggered by acute illnesses are striking. Unfortunately, the current literature is plagued by confounders, including the mixing of patients with initial mild infection with those with severe acute medical complications. The hypothesis that long COVID might in part correspond to a functional disorder remains untested.","['Teodoro T', 'Chen J', 'Gelauff J', 'Edwards MJ']",2023,30,5,Eur J Neurol,"Teodoro T, et al. Functional neurological disorder in people with long COVID: A systematic review. Functional neurological disorder in people with long COVID: A systematic review. 2023; 30:1505-1514. doi: 10.1111/ene.15721",https://pubmed.ncbi.nlm.nih.gov/36719069/
36673871,Functional Neurological Disorder-Old Problem New Perspective.,"Functional neurological disorder (FND) is a common issue in the pediatric population. The concept and our understanding of functional neurological disorders have changed over the past years, and new etiologic models and treatment plans have been explored. Knowledge about FND in the pediatric population, however, is lacking. The aim of this review is to provide an update on pediatric functional neurological disorder. We conducted a literature search of PubMed and SCOPUS databases and reviewed a total of 85 articles to gain insight into the current understanding of FND etiology, diagnosis, treatment, and prognosis in children and adolescents. Functional and high resolution MRI revealed abnormal connectivity and structural changes in patients with functional symptoms. The diagnostic criteria no longer require the presence of a psychological factor and instead focus on a rule-in diagnosis. Treatment of FND includes a clear communication of the diagnosis and the support of a multidisciplinary team. Although FND typically has a poor prognosis, better outcomes appear to have been achieved in children and young adults. We conclude that pediatric functional neurological disorder is a prevalent pathology and that this patient population has additional specific needs compared to the adult population.","['Perjoc RS', 'Roza E', 'Vladacenco OA', 'Teleanu DM', 'Neacsu R', 'Teleanu RI']",2023,20,2,Int J Environ Res Public Health,"Perjoc RS, et al. Functional Neurological Disorder-Old Problem New Perspective. Functional Neurological Disorder-Old Problem New Perspective. 2023; 20:(unknown pages). doi: 10.3390/ijerph20021099",https://pubmed.ncbi.nlm.nih.gov/36673871/
36626907,Clinicians' implicit and explicit attitudes about the legitimacy of functional neurological disorders correlate with referral decisions.,"OBJECTIVES: Uncertainty regarding the legitimacy of functional neurological disorder (FND) remains among some health care professionals. Despite treatment guidelines and consensus recommendations, variability in clinical practice referral decisions persists. Evidence from other conditions suggests such clinical decision making is impacted by practitioners' implicit and explicit attitudes. We aimed to identify whether health care professionals hold implicit and/or explicit attitudes about the legitimacy of FND and whether these attitudes are associated with referral decision making.
DESIGN/METHODS: We included 66 health care professionals who work with people with neurological conditions: n = 37 medical doctors, mainly neurologists (n = 18) and psychiatrists (n = 10), and n = 29 doctoral level practitioner psychologists. Participants completed an Implicit Association Test (IAT), Implicit Relational Assessment Procedure (IRAP), a referral decision-making vignette task and self-report measures of explicit attitudes on FND-legitimacy, therapeutic optimism and clinician confidence. Multiple Sclerosis (MS) was used as a comparator condition.
RESULTS: Participants self-reported strong explicit FND-legitimate and MS-legitimate attitudes but demonstrated an implicit FND-illegitimate/MS-legitimate bias. Deeper examination provided by the IRAP data indicated pro-FND-legitimate attitudes, but no bias for or against FND-illegitimate-contrasting the pro-MS-legitimate, anti-MS-illegitimate attitudes for the comparator condition. Attitudes about FND-illegitimacy were negatively associated with likelihood of referral to physical interventions such as physiotherapy. Medical doctors had lower treatment optimism and stronger explicit attitudes that FND is illegitimate than psychologists.
CONCLUSIONS: At an implicit level, clinicians are uncertain about the illegitimacy of FND, and such attitudes are associated with lower likelihood of referral to physiotherapy in particular. Improved education on FND among health care professionals is indicated.","['Begley R', 'Farrell L', 'Lyttle N', 'Alty J', 'Curran D', 'Williams S', 'Graham CD']",2023,28,2,Br J Health Psychol,"Begley R, et al. Clinicians' implicit and explicit attitudes about the legitimacy of functional neurological disorders correlate with referral decisions. Clinicians' implicit and explicit attitudes about the legitimacy of functional neurological disorders correlate with referral decisions. 2023; 28:604-618. doi: 10.1111/bjhp.12643",https://pubmed.ncbi.nlm.nih.gov/36626907/
36617694,"Functional Gait Disorders: Clinical presentations, Phenotypes and Implications for treatment.","BACKGROUND: Functional Gait Disorders (FGD) are a common presentation of motor-Functional Neurological Disorders (motor-FND) that affect walking ability.
AIM: To provide a narrative review of the current literature on FGD.
METHODS: A narrative overview of published literature was undertaken, based on a systematic search of relevant databases, authoritative texts and citation tracking.
RESULTS: FGD is multidimensional and disabling, with numerous phenotypes described in the literature, including 'knee buckling,' 'astasia-abasia' and 'excessive slowness.' Motor symptoms such as weakness or tremor, and non-motor symptoms, such as pain and fatigue may contribute to the disability and distress in FGD. Phenotypic features and clinical signs are seen in FGD that demonstrate inconsistency and incongruity with structural disease. A limited number of treatment studies have specifically focussed on FGD, however, reporting of outcomes from motor-FND cohorts has demonstrated short and long-term improvements in walking ability through multidisciplinary rehabilitation.
CONCLUSIONS: The relative contribution of motor and non-motor symptoms in FGD remains unknown, but it is likely that non-motor symptoms increase the illness burden and should be considered during assessment and treatment. Recommended treatment for FGD involves multidisciplinary rehabilitation, but optimum treatment elements are yet to be determined.","['Issak S', 'Kanaan R', 'Nielsen G', 'Fini NA', 'Williams G']",2023,37,5,Brain Inj,"Issak S, et al. Functional Gait Disorders: Clinical presentations, Phenotypes and Implications for treatment. Functional Gait Disorders: Clinical presentations, Phenotypes and Implications for treatment. 2023; 37:437-445. doi: 10.1080/02699052.2023.2165158",https://pubmed.ncbi.nlm.nih.gov/36617694/
36615098,Autism Spectrum Disorder May Be Highly Prevalent in People with Functional Neurological Disorders.,"Recent observations suggest that autism spectrum disorder (ASD) co-occurs in people with a functional neurological disorder (FND), but little systematic data are available on the relationship between FND and autism. The study aimed to assess the self-reported autistic traits via a standardized questionnaire and the prevalence of previously diagnosed ASD among people with FND and their 1st-degree relatives. We performed a survey of members of the patient organization FNDHope, using a self-completed questionnaire for screening for autistic traits and ASD: the adult autism subthreshold spectrum (AdAS spectrum). There were 344 respondents diagnosed with FND with a mean age of 39.8 ± 11.6 years (female sex 90%). Eight per cent of respondents volunteered a previous diagnosis of ASD, and 24% reported a 1st-degree relative with a formal diagnosis of ASD, mostly their children. We found that 69% of respondents had scores in the AdAS spectrum indicating a clinically significant ASD and 21% indicating autistic traits. Further studies are needed to provide more evidence regarding the prevalence of ASD in people with FND and how this may influence the aetiology, treatment selection and prognosis.","['González-Herrero B', 'Morgante F', 'Pagonabarraga J', 'Stanton B', 'Edwards MJ']",2022,12,1,J Clin Med,"González-Herrero B, et al. Autism Spectrum Disorder May Be Highly Prevalent in People with Functional Neurological Disorders. Autism Spectrum Disorder May Be Highly Prevalent in People with Functional Neurological Disorders. 2022; 12:(unknown pages). doi: 10.3390/jcm12010299",https://pubmed.ncbi.nlm.nih.gov/36615098/
36560442,COVID-19 Vaccination in Young People with Functional Neurological Disorder: A Case-Control Study.,"BACKGROUND: The emergence of acute-onset functional neurological symptoms, the focus of this study, is one of three stress responses related to immunisation. This case-control study documents the experience of 61 young people with past or current functional neurological disorder (FND) in relation to the COVID-19 vaccination program in Australia.
METHODS: Information about the young person's/parent's choice and response pertaining to COVID-19 vaccination was collected as part of routine clinical care or FND research program follow-up.
RESULTS: 61 young people treated for FND (47 females, mean age = 16.22 years) and 46 healthy controls (34 females, mean age = 16.37 years) were included in the study. Vaccination rates were high: 58/61 (95.1%) in the FND group and 45/46 (97.8%) in the control group. In the FND group, 2 young people (2/61, 3.3%) presented with new-onset FND following COVID-19 vaccination; two young people with resolved FND reported an FND relapse (2/36, 5.56%); and two young people with unresolved FND (2/20, 10.0%) reported an FND exacerbation. In the control group no FND symptoms were reported.
CONCLUSIONS: Acute-onset FND symptoms following COVID-19 vaccination are uncommon in the general population. In young people prone to FND, COVID-19 vaccination can sometimes trigger new-onset FND, FND relapse, or FND exacerbation.","['Lim N', 'Wood N', 'Prasad A', 'Waters K', 'Singh-Grewal D', 'Dale RC', 'Elkadi J', 'Scher S', 'Kozlowska K']",2022,10,12,Vaccines (Basel),"Lim N, et al. COVID-19 Vaccination in Young People with Functional Neurological Disorder: A Case-Control Study. COVID-19 Vaccination in Young People with Functional Neurological Disorder: A Case-Control Study. 2022; 10:(unknown pages). doi: 10.3390/vaccines10122031",https://pubmed.ncbi.nlm.nih.gov/36560442/
