pmid,Title,Abstract,Author,Year,Volume,Issue,Journal,Citation,Link
34748408,"Physical Therapy in Women with Early Stage Lipedema: Potential Impact of Multimodal Manual Therapy, Compression, Exercise, and Education Interventions.",,"['Donahue PMC', 'Crescenzi R', 'Petersen KJ', 'Garza M', 'Patel N', 'Lee C', 'Chen SC', 'Donahue MJ']",2022,20,4,Lymphat Res Biol,"Donahue PMC, et al. Physical Therapy in Women with Early Stage Lipedema: Potential Impact of Multimodal Manual Therapy, Compression, Exercise, and Education Interventions. Physical Therapy in Women with Early Stage Lipedema: Potential Impact of Multimodal Manual Therapy, Compression, Exercise, and Education Interventions. 2022; 20:382-390. doi: 10.1089/lrb.2021.0039",https://pubmed.ncbi.nlm.nih.gov/34748408/
34718498,Crosstalk Between Adipose and Lymphatics in Health and Disease.,"Adipose tissue, once thought to be an inert receptacle for energy storage, is now recognized as a complex tissue with multiple resident cell populations that actively collaborate in response to diverse local and systemic metabolic, thermal, and inflammatory signals. A key participant in adipose tissue homeostasis that has only recently captured broad scientific attention is the lymphatic vasculature. The lymphatic system's role in lipid trafficking and mediating inflammation makes it a natural partner in regulating adipose tissue, and evidence supporting a bidirectional relationship between lymphatics and adipose tissue has accumulated in recent years. Obesity is now understood to impair lymphatic function, whereas altered lymphatic function results in aberrant adipose tissue deposition, though the molecular mechanisms governing these phenomena have yet to be fully elucidated. We will review our current understanding of the relationship between adipose tissue and the lymphatic system here, focusing on known mechanisms of lymphatic-adipose crosstalk.","['Westcott GP', 'Rosen ED']",2022,163,1,Endocrinology,Westcott GP and Rosen ED. Crosstalk Between Adipose and Lymphatics in Health and Disease. Crosstalk Between Adipose and Lymphatics in Health and Disease. 2022; 163:(unknown pages). doi: 10.1210/endocr/bqab224,https://pubmed.ncbi.nlm.nih.gov/34718498/
34717741,A randomised controlled multicentre investigator-blinded clinical trial comparing efficacy and safety of surgery versus complex physical decongestive therapy for lipedema (LIPLEG).,"BACKGROUND: Lipedema is a chronic disorder of the adipose tissue that affects mainly women, characterised by symmetrical, excessive fatty tissue on the legs and pain. Standard conservative treatment is long-term comprehensive decongestive therapy (CDT) to alleviate lipedema-related pain and to improve psychosocial well-being, mobility and physical activity. Patients may benefit from surgical removal of abnormally propagated adipose tissue by liposuction. The LIPLEG trial evaluates the efficacy and safety of liposuction compared to standard CDT.
METHODS/DESIGN: LIPLEG is a randomised controlled multicentre investigator-blinded trial. Women with lipedema (n=405) without previous liposuction will be allocated 2:1 to liposuction or CDT. The primary outcome of the trial is leg pain reduction by ≥2 points on a visual analogue scale ranging 0-10 at 12 months on CDT or post-completion of liposuction. Secondary outcomes include changes in leg pain severity, health-related quality of life, depression tendency, haematoma tendency, prevalence of oedema, modification physical therapy scope, body fat percentage, leg circumference and movement restriction. The primary analysis bases on intention-to-treat. Success proportions are compared using the Mantel-Haenszel test stratified by lipedema stage at a 5% two-sided significance level. If this test is statistically significant, the equality of the response proportions in the separate strata is evaluated by Fisher's exact test in a hierarchical test strategy.
DISCUSSION: LIPLEG assesses whether surgical treatment of lipedema is safe and effective to reduce pain and other lipedema-related health issues. The findings of this trial have the potential to change the standard of care in lipedema.
TRIAL REGISTRATION: ClinicalTrials.gov NCT04272827. Registered on February 14, 2020.
TRIAL STATUS: Protocol version is 02_0, December 17, 2019.","['Podda M', 'Kovacs M', 'Hellmich M', 'Roth R', 'Zarrouk M', 'Kraus D', 'Prinz-Langenohl R', 'Cornely OA']",2021,22,1,Trials,"Podda M, et al. A randomised controlled multicentre investigator-blinded clinical trial comparing efficacy and safety of surgery versus complex physical decongestive therapy for lipedema (LIPLEG). A randomised controlled multicentre investigator-blinded clinical trial comparing efficacy and safety of surgery versus complex physical decongestive therapy for lipedema (LIPLEG). 2021; 22:758. doi: 10.1186/s13063-021-05727-2",https://pubmed.ncbi.nlm.nih.gov/34717741/
34687412,Elevated magnetic resonance imaging measures of adipose tissue deposition in women with breast cancer treatment-related lymphedema.,"PURPOSE: Breast cancer treatment-related lymphedema (BCRL) is a common co-morbidity of breast cancer therapies, yet factors that contribute to BCRL progression remain incompletely characterized. We investigated whether magnetic resonance imaging (MRI) measures of subcutaneous adipose tissue were uniquely elevated in women with BCRL.
METHODS: MRI at 3.0 T of upper extremity and torso anatomy, fat and muscle tissue composition, and T
RESULTS: Fat-to-muscle volume fraction in healthy participants was symmetric in the right and left sides (p = 0.51); in BCRL participants matched for age, sex, and BMI, fat-to-muscle volume fraction was elevated on the affected side (fraction = 0.732 ± 0.184) versus right and left side in controls (fraction = 0.545 ± 0.221, p < 0.001). Fat-to-muscle volume fraction directly correlated with muscle T
CONCLUSION: Adiposity quantified by MRI is elevated in the affected upper extremity of women with BCRL and may provide a surrogate marker of condition onset or severity.
CLINICAL TRIAL: NCT02611557.","['Crescenzi R', 'Donahue PMC', 'Garza M', 'Lee CA', 'Patel NJ', 'Gonzalez V', 'Jones RS', 'Donahue MJ']",2022,191,1,Breast Cancer Res Treat,"Crescenzi R, et al. Elevated magnetic resonance imaging measures of adipose tissue deposition in women with breast cancer treatment-related lymphedema. Elevated magnetic resonance imaging measures of adipose tissue deposition in women with breast cancer treatment-related lymphedema. 2022; 191:115-124. doi: 10.1007/s10549-021-06419-w",https://pubmed.ncbi.nlm.nih.gov/34687412/
34660173,Lipedema in a male patient: report of a rare case - management and review of the literature.,,"['Bertlich M', 'Jakob M', 'Bertlich I', 'Schift R', 'Bertlich R']",2021,10,,GMS Interdiscip Plast Reconstr Surg DGPW,"Bertlich M, et al. Lipedema in a male patient: report of a rare case - management and review of the literature. Lipedema in a male patient: report of a rare case - management and review of the literature. 2021; 10:Doc11. doi: 10.3205/iprs000161",https://pubmed.ncbi.nlm.nih.gov/34660173/
34639524,Lipoedema as a Social Problem. A Scoping Review.,"(1) Background: Lipoedema is a disease characterized by excessive bilateral and symmetrical accumulation of subcutaneous tissue in the lower extremities. It is a poorly understood condition, and low awareness of its existence often leads to incorrect diagnosis Initially, lipoedema was considered to be completely independent of lifestyle Currently, however, more and more cases of the coexistence of lipoedema and obesity are described in the literature as additionally affecting the severity of the disease The aim of the review is to present lipoedema as a social problem. (2) Methods: Materials on lipoedema in the social context were selected from 2018-2021. The PRISMA-Scr checklist was used in the review. (3) Results: Research has shown that more than 3/4 of patients with lipoedema are also overweight or obese. Patients with lipoedema have many comorbidities, and their presence negatively affects the quality of life. The quality of life in patients with lipoedema is lower than in healthy patients. (4) Conclusions: The number of studies available on lipoedema is low. Obesity is common in patients with lipoedema. Mental disorders increase the level of experienced pain. Lipoedema significantly reduces quality of life. A healthy lifestyle in patients with lipoedema could be helpful for prevention of complications and disability.","['Czerwińska M', 'Ostrowska P', 'Hansdorfer-Korzon R']",2021,18,19,Int J Environ Res Public Health,"Czerwińska M, et al. Lipoedema as a Social Problem. A Scoping Review. Lipoedema as a Social Problem. A Scoping Review. 2021; 18:(unknown pages). doi: 10.3390/ijerph181910223",https://pubmed.ncbi.nlm.nih.gov/34639524/
34557035,Common and Contrasting Characteristics of the Chronic Soft-Tissue Pain Conditions Fibromyalgia and Lipedema.,"OBJECTIVE: To examine the common and specific characteristics of fibromyalgia and lipedema, two chronic soft-tissue pain syndromes without curative therapy options.
METHODS: Diseases' characteristics were compared using the findings of extensive literature and the empiric data from two cohorts, both fulfilling standardized diagnostic criteria. Outcome was measured by various socio-demographics, the generic Short Form 36 (SF-36), the Fibromyalgia Severity Questionnaire (FSQ), and the 6-minute walk distance (6MWD). Empiric SF-36 data were compared to specific population-based norms and between the diagnostic groups, using standardized mean differences (SMD).
RESULTS: Female participants with fibromyalgia (n = 77) and lipedema (n = 112) showed comparable education levels and living situations. Lipedema cases were, on average, 3.9 years younger and BMI 6.3kg/m
DISCUSSION: Fibromyalgia and lipedema share characteristics of clinical phenomenology and comorbid conditions. Disease perception is more pronounced in fibromyalgia than in lipedema, especially in social and role dysfunction, whereas the walking distance was similar for both syndromes. This difference may be explicable by limited coping skills in fibromyalgia.","['Angst F', 'Benz T', 'Lehmann S', 'Sandor P', 'Wagner S']",2021,14,,J Pain Res,"Angst F, et al. Common and Contrasting Characteristics of the Chronic Soft-Tissue Pain Conditions Fibromyalgia and Lipedema. Common and Contrasting Characteristics of the Chronic Soft-Tissue Pain Conditions Fibromyalgia and Lipedema. 2021; 14:2931-2941. doi: 10.2147/JPR.S315736",https://pubmed.ncbi.nlm.nih.gov/34557035/
34511435,JUXTA-ARTICULAR ADIPOSIS DOLOROSA IN LIPEDEMA PATIENTS.,"Both lipedema and juxta-articular adiposis dolorsa are painful disorders of subcutaneous adipose tissue. We investigated 297 female patients with lipedema treated at our department for the presence of juxta-articular adiposis dolorsa. Occurrence of both disorders was identified in 4.4% of lipedema patients. The common presence of both disorders was observed only in more advanced lipedema (grade II and III). Juxta-articular adiposis dolorosa of the knees is seen exclusively on the inner knees, and it presents neither bruising nor creases or hypothermia. Choices of surgical treatment are either microcannula liposuction or dermolipectomy. Recurrences have not been observed.",['Wollina U'],2021,,316-317,Georgian Med News,Wollina U. JUXTA-ARTICULAR ADIPOSIS DOLOROSA IN LIPEDEMA PATIENTS. JUXTA-ARTICULAR ADIPOSIS DOLOROSA IN LIPEDEMA PATIENTS. 2021; (unknown volume):7-9.,https://pubmed.ncbi.nlm.nih.gov/34511435/
34407257,"Regression of lipoedematous scalp following cryolipolysis using an icepack, with a novel dermoscopic feature of yellow background.","The novel use of cryolipolysis via icepacks, a readily available and inexpensive device, is described for lipoedematous scalp with subjective and objective relief. This is a simple solution to a troublesome, intractable condition and may readily be utilized for patient benefit. Juxtaposing pre and post clinical images.","['Kharkar V', 'Vishwanath T', 'Kamble P']",2022,47,1,Clin Exp Dermatol,"Kharkar V, et al. Regression of lipoedematous scalp following cryolipolysis using an icepack, with a novel dermoscopic feature of yellow background. Regression of lipoedematous scalp following cryolipolysis using an icepack, with a novel dermoscopic feature of yellow background. 2022; 47:197-199. doi: 10.1111/ced.14901",https://pubmed.ncbi.nlm.nih.gov/34407257/
34323062,The association between serum vitamin D and mood disorders in a cohort of lipedema patients.,"OBJECTIVES: The association between serum Vitamin D (Vit. D) and mood disorders in lipedema patients has not been investigated. Therefore, the main aim of this study is to investigate the correlation between serum Vit. D, depression and anxiety risk.
METHODS: A cross-sectional cohort of lipedema patients were investigated by collecting the clinical and demographic data. The Hamilton Depression Scale (HAM-D) and the Hamilton of Anxiety Scale (HAM-A) were used to evaluating the risk of depression and anxiety. Serum concentrations of Vit. D were measured. The association between Vit. D levels and both HAM-A and HAM-D scores were statistically examined by bivariate and partial correlations.
RESULTS: Forty lipedema patients were enrolled in this study. Around two-thirds of them had a higher depression or anxiety risk, and 77.5% were under the normal serum Vit. D levels. A significant and inverse correlation was observed between serum Vit. D levels and both HAM-D (r=-0.661, p<0.001), and HAM-A (r=-0.496, p=0.001) scores. This strong association was sustained after the statistical model adjusted for the main potential confounding factors (age, body mass index (BMI), disease duration, and lipedema stages). Additionally, serum Vit. D correlated significantly and inversely with BMI (r=-0.647, p<0.001). Moreover, BMI significantly correlated with HAM-D: r=0.560, p<0.001, and HAM-A: r=0.511, p=0.00.
CONCLUSIONS: This study suggests a strong correlation between Vit. D levels, depression scores, and anxiety scores in lipedema patients. Our results also demonstrate a strong and direct relationship between BMI, Vit. D levels, depression, and anxiety.","['Al-Wardat M', 'Alwardat N', 'Lou De Santis G', 'Zomparelli S', 'Gualtieri P', 'Bigioni G', 'Romano L', 'Di Renzo L']",2021,42,4,Horm Mol Biol Clin Investig,"Al-Wardat M, et al. The association between serum vitamin D and mood disorders in a cohort of lipedema patients. The association between serum vitamin D and mood disorders in a cohort of lipedema patients. 2021; 42:351-355. doi: 10.1515/hmbci-2021-0027",https://pubmed.ncbi.nlm.nih.gov/34323062/
34252343,Women's experiences of living with lipedema.,"Lipedema is a chronic, progressive disease that almost exclusively affects women and often misdiagnosed as obesity or primary lymphedema. Research concerning lipedema is sparse, and there is a lack of studies focusing on women's experiences of living with the illness. We interviewed fourteen women with lipedema with the aim of describing their experiences of living with lipedema. Our results show that women felt controlled by their body, and were fat-shamed and viewed by others as a person who lacked character. They received unsupportive advice on how to manage from healthcare, and blamed themselves while striving to take responsibility.","['Melander C', 'Juuso P', 'Olsson M']",2022,43,1-3,Health Care Women Int,"Melander C, et al. Women's experiences of living with lipedema. Women's experiences of living with lipedema. 2022; 43:54-69. doi: 10.1080/07399332.2021.1932894",https://pubmed.ncbi.nlm.nih.gov/34252343/
34250078,Leg Volume in Patients with Lipoedema following Bariatric Surgery.,"INTRODUCTION: Lipoedema is characterized as subcutaneous lipohypertrophy in association with soft-tissue pain affecting female patients. Recently, the disease has undergone a paradigm shift departing from historic reiterations of defining lipoedema in terms of classic edema paired with the notion of weight loss-resistant leg volume towards an evidence-based, patient-centered approach. Although lipoedema is strongly associated with obesity, the effect of bariatric surgery on thigh volume and weight loss has not been explored.
MATERIAL AND METHODS: In a retrospective cohort study, thigh volume and weight loss of 31 patients with lipoedema were analyzed before and 10-18 and ≥19 months after sleeve gastrectomy (SG) or Roux-en-Y gastric bypass (RYGB). Fourteen patients, with distal leg lymphoedema (i.e., with healthy thighs), who had undergone bariatric surgery served as controls. Statistical analysis was performed using a linear mixed-effects model adjusted for patient age and initial BMI.
RESULTS: Adjusted initial thigh volume in patients with lipoedema was 23,785.4 mL (95% confidence interval [CI] 22,316.6-25,254.1). Thigh volumes decreased significantly in lipoedema and control patients (baseline vs. 1st follow-up, 
CONCLUSION: SG and RYGB lead to a significant thigh volume reduction in patients with lipoedema.","['Fink JM', 'Schreiner L', 'Marjanovic G', 'Erbacher G', 'Seifert GJ', 'Foeldi M', 'Bertsch T']",2021,37,3,Visc Med,"Fink JM, et al. Leg Volume in Patients with Lipoedema following Bariatric Surgery. Leg Volume in Patients with Lipoedema following Bariatric Surgery. 2021; 37:206-211. doi: 10.1159/000511044",https://pubmed.ncbi.nlm.nih.gov/34250078/
34211528,Development of a questionnaire and screening model for lipedema.,"BACKGROUND: Lipedema is greatly underdiagnosed and there is a lack of low-cost tools to facilitate diagnostic. We created a lipedema screening questionnaire based on a questionnaire for assessing symptoms.
OBJECTIVES: The study objectives were to identify relevant clinical questions, develop a screening questionnaire, and construct a model for predicting lipedema.
METHOD: A simplified questionnaire was constructed and administered to a sample of patients with and without lipedema and then the probability of correct diagnosis was analyzed.
RESULTS: All 109 patients who answered the questionnaire were female and all of them understood the questions. A predictive model using individual question scores achieved an excellent probability of correct diagnosis, at 91.2%, and a predictive model based on total score also achieved a good probability of correct diagnosis, at 86.15%.
CONCLUSIONS: The lipedema screening questionnaire is a practical instrument that is quick and easy to administer and can be used with our population for identification of possible lipedema patients, raising the level of suspicion when taking a patient's history and conducting a physical examination.","['Amato ACM', 'Amato FCM', 'Benitti DA', 'Amato LGL']",2020,19,,J Vasc Bras,"Amato ACM, et al. Development of a questionnaire and screening model for lipedema. Development of a questionnaire and screening model for lipedema. 2020; 19:e20200114. doi: 10.1590/1677-5449.200114",https://pubmed.ncbi.nlm.nih.gov/34211528/
35544664,,,,,,,,,
34178078,"Translation, cultural adaptation, and validation of a lipedema symptoms questionnaire.","BACKGROUND: Lipedema is characterized as abnormal bilateral deposition of fat in the buttocks and legs that may be accompanied by orthostatic edema in women. A questionnaire for assessment of lipedema symptoms has previously been published in German and English to assess treatment progress.
OBJECTIVES: To translate, culturally adapt, and validate the lipedema symptoms assessment questionnaire for Brazilian Portuguese.
METHODS: The process involved three translations and two back-translations performed by independent translators, followed by construction of a consensus version and adaptation according patients' comprehension. The questionnaire was converted into a digital version and administered to 56 volunteers and then administered to 154 patients from a vascular clinic and correlated with volume determined by segmental bioimpedance.
RESULTS: The 20 pre-test patients were female and at least 90% of the interviewees were able to understand the questions in the final phase. Volunteers had a 96.4% rate of comprehension of the digital online version and a mean completion time of 4 minutes. In 154 patients, limb volume was positively correlated with intensity of symptoms, as assessed by the translated questionnaire, and 3 out of 15 questions were weakly correlated with educational level.
CONCLUSIONS: The translated and culturally adapted Brazilian Portuguese version of the lipedema symptoms assessment questionnaire (QuASiL) is a practical tool that is easy and quick to administer and can be used in our population. Additional studies are still needed to assess the instrument's sensitivity as an aid for diagnosis of lipedema.","['Amato ACM', 'Amato FCM', 'Benitti DA', 'Dos Santos RV']",2020,19,,J Vasc Bras,"Amato ACM, et al. Translation, cultural adaptation, and validation of a lipedema symptoms questionnaire. Translation, cultural adaptation, and validation of a lipedema symptoms questionnaire. 2020; 19:e20200049. doi: 10.1590/1677-5449.200049",https://pubmed.ncbi.nlm.nih.gov/34178078/
34121088,"A Young Woman with Excessive Fat in Lower Extremities Develops Disordered Eating and Is Subsequently Diagnosed with Anorexia Nervosa, Lipedema, and Hypermobile Ehlers-Danlos Syndrome.","BACKGROUND Lipedema is a loose connective tissue disease that causes disproportionate subcutaneous fat accumulation on the extremities. As a result of the increased subcutaneous tissue accumulation, lipedema is often confused with obesity by both physicians and patients. Poor awareness and limited diagnosis of lipedema contribute to the confusion of lipedema with obesity and can lead to decreased body image acceptance. Patients with lipedema may have anorexia nervosa, an eating disorder characterized by a distortion of body image, incorrect self-identification of being overweight, restricted eating behavior, and a relentless pursuit of weight loss. CASE REPORT A young woman with disproportionate fat accumulation on the lower half of her body self-identified as having obesity. She developed restrictive eating behavior and became obsessed with weight loss, resulting in anorexia nervosa. Her disproportionate subcutaneous tissue persisted despite losing weight to reach a nadir BMI of 15 kg/m². After a decade-long struggle, her eating disorder resolved, and she maintained a healthy weight and BMI of 21.5 kg/m² but disproportionate fat remained in her lower body. She experienced increasing leg tenderness, pain, and easy bruising and was diagnosed with lipedema. CONCLUSIONS Lack of recognition of lipedema by medical professionals and the public as a weight loss-resistant disease can affect body image acceptance. Lipedema was mistaken for obesity by the young woman in this case and likely played a role in her development of an eating disorder. Eating disorders, such as anorexia nervosa, are not rare and may be more common in women with lipedema.","['Wright TF', 'Herbst KL']",2021,22,,Am J Case Rep,"Wright TF and Herbst KL. A Young Woman with Excessive Fat in Lower Extremities Develops Disordered Eating and Is Subsequently Diagnosed with Anorexia Nervosa, Lipedema, and Hypermobile Ehlers-Danlos Syndrome. A Young Woman with Excessive Fat in Lower Extremities Develops Disordered Eating and Is Subsequently Diagnosed with Anorexia Nervosa, Lipedema, and Hypermobile Ehlers-Danlos Syndrome. 2021; 22:e930840. doi: 10.12659/AJCR.930840",https://pubmed.ncbi.nlm.nih.gov/34121088/
34049453,Standard of care for lipedema in the United States.,"BACKGROUND: Lipedema is a loose connective tissue disease predominantly in women identified by increased nodular and fibrotic adipose tissue on the buttocks, hips and limbs that develops at times of hormone, weight and shape change including puberty, pregnancy, and menopause. Lipedema tissue may be very painful and can severely impair mobility. Non-lipedema obesity, lymphedema, venous disease, and hypermobile joints are comorbidities. Lipedema tissue is difficult to reduce by diet, exercise, or bariatric surgery.
METHODS: This paper is a consensus guideline on lipedema written by a US committee following the Delphi Method. Consensus statements are rated for strength using the GRADE system.
RESULTS: Eighty-five consensus statements outline lipedema pathophysiology, and medical, surgical, vascular, and other therapeutic recommendations. Future research topics are suggested.
CONCLUSION: These guidelines improve the understanding of the loose connective tissue disease, lipedema, to advance our understanding towards early diagnosis, treatments, and ultimately a cure for affected individuals.","['Herbst KL', 'Kahn LA', 'Iker E', 'Ehrlich C', 'Wright T', 'McHutchison L', 'Schwartz J', 'Sleigh M', 'Donahue PM', 'Lisson KH', 'Faris T', 'Miller J', 'Lontok E', 'Schwartz MS', 'Dean SM', 'Bartholomew JR', 'Armour P', 'Correa-Perez M', 'Pennings N', 'Wallace EL', 'Larson E']",2021,36,10,Phlebology,"Herbst KL, et al. Standard of care for lipedema in the United States. Standard of care for lipedema in the United States. 2021; 36:779-796. doi: 10.1177/02683555211015887",https://pubmed.ncbi.nlm.nih.gov/34049453/
33958571,"A 41-Year-Old Woman with Excessive Fat of the Lower Body Since Puberty with Progression to Swollen Ankles and Feet Despite Caloric Restriction, Due to Lipedema and Protein-Calorie Malnutrition: A Case of Stage 3 Lipedema.","BACKGROUND Lipedema is a common condition that presents as excessive fat deposition in the extremities, initially sparing the trunk, ankles, and feet, and is found mainly in women, usually occurring after puberty or pregnancy. Lipedema can progress to include lipo-lymphedema of the ankles and feet. This report is of a 41-year old woman with Stage 3 lipedema and lipo-lymphedema with excessive fat of the lower body since puberty, with progression to swollen ankles and feet despite dietary caloric restriction. CASE REPORT A 41-year-old woman noticed increased fat in her legs since age 12. Her weight and leg size increased until age 21, when she reached a maximum weight of 165 kg, and underwent a Roux-En-Y gastric bypass. Over 12 months, she lost 74.8 kg. Her trunk significantly reduced in weight, but her legs did not. Fifteen years later, during recovery from hysterectomy surgery, she became progressively weaker and swollen over her entire body. Laboratory test results showed hypoalbuminemia (2.0 g/dL), lymphopenia, and hypolipoproteinemia. She was diagnosed with protein and calorie malnutrition with marked gut edema requiring prolonged parenteral nutrition. After restoration of normal protein, her health returned and her pitting edema resolved, but her extremities remained enlarged. She was subsequently diagnosed with lipedema. CONCLUSIONS This report demonstrates that early and correct diagnosis of lipedema is important, as women who believe the condition is due to obesity may suffer the consequences of calorie or protein-calorie deficiency in an attempt to lose weight.","['Wright TF', 'Herbst KL']",2021,22,,Am J Case Rep,"Wright TF and Herbst KL. A 41-Year-Old Woman with Excessive Fat of the Lower Body Since Puberty with Progression to Swollen Ankles and Feet Despite Caloric Restriction, Due to Lipedema and Protein-Calorie Malnutrition: A Case of Stage 3 Lipedema. A 41-Year-Old Woman with Excessive Fat of the Lower Body Since Puberty with Progression to Swollen Ankles and Feet Despite Caloric Restriction, Due to Lipedema and Protein-Calorie Malnutrition: A Case of Stage 3 Lipedema. 2021; 22:e930306. doi: 10.12659/AJCR.930306",https://pubmed.ncbi.nlm.nih.gov/33958571/
33955179,Liposuction treatment improves disease-specific quality of life in lipoedema patients.,"This study examined the disease-specific quality of life (QoL) in lipoedema patients undergoing treatment for the condition with liposuction. We conducted a retrospective analysis of all patients (n = 69) who underwent liposuction for treatment of lipoedema between 2004 and 2019, and gathered data on patient age, body mass index, the number of liposuction sessions, and the amount of fat removed per side. The study also prospectively evaluated the QoL in 20 lipoedema patients before and after liposuction using the Freiburg Life Quality Assessment for lymphatic diseases questionnaire. The mean age was 50.6 ± 12.8 years, and the average number of liposuction sessions performed was 2.9 ± 1.9, with a mean volume of 1868 ± 885.5 mL of fat removed per side. Before treatment with liposuction, disease-specific QoL in patients with lipoedema was low on every single subscale as well as on the global score and showed a significant improvement in all aspects after liposuction. There was a significant correlation between a higher number of liposuction treatment sessions and general health status in lipoedema patients (P = .007). Liposuction greatly improves the QoL in lipoedema patients. A higher number of liposuction treatment sessions seem to have a positive effect on general health status in these patients.","['Schlosshauer T', 'Heiss C', 'von Hollen AK', 'Spennato S', 'Rieger UM']",2021,18,6,Int Wound J,"Schlosshauer T, et al. Liposuction treatment improves disease-specific quality of life in lipoedema patients. Liposuction treatment improves disease-specific quality of life in lipoedema patients. 2021; 18:923-931. doi: 10.1111/iwj.13608",https://pubmed.ncbi.nlm.nih.gov/33955179/
33912372,Survey Outcomes of Lipedema Reduction Surgery in the United States.,"BACKGROUND: Lipedema is a loose connective tissue disease affecting the limbs of women, that is difficult to lose by diet, exercise, or bariatric surgery. Publications from Europe demonstrate that lipedema reduction surgery improves quality of life for women with lipedema. There are no comparable studies in the United States (USA). The aim of this study was to collect data from women with lipedema in the USA who have undergone lipedema reduction surgery in the USA to determine if quality of life, pain, and other measures improved after lipedema reduction surgery.
METHODS: Subjects were recruited and consented online for a 166-item questionnaire in REDCap. In total, 148 women answered the questionnaire after undergoing lipedema reduction surgery in the USA. Significance set at 
RESULTS: Quality of life improved in 84% and pain improved in 86% of patients. Ambulation improved most in lipedema Stage 3 (96%). Weight loss occurred in all stages by 3 months after surgery. Complications included growth of loose connective tissue within and outside treated areas, tissue fibrosis, anemia, blood clots, and lymphedema.
CONCLUSIONS: Women with lipedema noticed significant benefits after lipedema reduction surgery in the USA. Prospective studies are needed to assess benefits and complications after lipedema reduction surgery in the USA.","['Herbst KL', 'Hansen EA', 'Cobos Salinas LM', 'Wright TF', 'Larson EE', 'Schwartz JS']",2021,9,4,Plast Reconstr Surg Glob Open,"Herbst KL, et al. Survey Outcomes of Lipedema Reduction Surgery in the United States. Survey Outcomes of Lipedema Reduction Surgery in the United States. 2021; 9:e3553. doi: 10.1097/GOX.0000000000003553",https://pubmed.ncbi.nlm.nih.gov/33912372/
33906512,Choroid plexus perfusion in sickle cell disease and moyamoya vasculopathy: Implications for glymphatic flow.,"Cerebrospinal fluid (CSF) and interstitial fluid exchange have been shown to increase following pharmacologically-manipulated increases in cerebral arterial pulsatility, consistent with arterial pulsatility improving CSF circulation along perivascular glymphatic pathways. The choroid plexus (CP) complexes produce CSF, and CP activity may provide a centralized indicator of perivascular flow. We tested the primary hypothesis that elevated cortical cerebral blood volume and flow, present in sickle cell disease (SCD), is associated with fractionally-reduced CP perfusion relative to healthy adults, and the supplementary hypothesis that reduced arterial patency, present in moyamoya vasculopathy, is associated with elevated fractional CP perfusion relative to healthy adults. Participants (n = 75) provided informed consent and were scanned using a 3-Tesla arterial-spin-labeling MRI sequence for CP and cerebral gray matter (GM) perfusion quantification. ANOVA was used to calculate differences in CP-to-GM perfusion ratios between groups, and regression analyses applied to evaluate the dependence of the CP-to-GM perfusion ratio on group after co-varying for age and sex. ANOVA yielded significant (p < 0.001) group differences, with CP-to-GM perfusion ratios increasing between SCD (ratio = 0.93 ± 0.28), healthy (ratio = 1.04 ± 0.32), and moyamoya (ratio = 1.29 ± 0.32) participants, which was also consistent with regression analyses. Findings are consistent with CP perfusion being inversely associated with cortical perfusion.","['Johnson SE', 'McKnight CD', 'Jordan LC', 'Claassen DO', 'Waddle S', 'Lee C', 'Garza M', 'Patel NJ', 'Davis LT', 'Pruthi S', 'Trujillo P', 'Chitale R', 'Fusco M', 'Donahue MJ']",2021,41,10,J Cereb Blood Flow Metab,"Johnson SE, et al. Choroid plexus perfusion in sickle cell disease and moyamoya vasculopathy: Implications for glymphatic flow. Choroid plexus perfusion in sickle cell disease and moyamoya vasculopathy: Implications for glymphatic flow. 2021; 41:2699-2711. doi: 10.1177/0271678X211010731",https://pubmed.ncbi.nlm.nih.gov/33906512/
33900827,"Correction to: The Effects of Complex Decongestive Physiotherapy Applications on Lower Extremity Circumference and Volume in Patients with Lipedema by Volkan-Yazıcı, et al. Lymphat Res Biol 2021;19(1):111-114; DOI: 10.1089/lrb.2020.0080.",,[],2021,19,2,Lymphat Res Biol,"(None). Correction to: The Effects of Complex Decongestive Physiotherapy Applications on Lower Extremity Circumference and Volume in Patients with Lipedema by Volkan-Yazıcı, et al. Lymphat Res Biol 2021;19(1):111-114; DOI: 10.1089/lrb.2020.0080. Correction to: The Effects of Complex Decongestive Physiotherapy Applications on Lower Extremity Circumference and Volume in Patients with Lipedema by Volkan-Yazıcı, et al. Lymphat Res Biol 2021;19(1):111-114; DOI: 10.1089/lrb.2020.0080. 2021; 19:204. doi: 10.1089/lrb.2020.0080.correx",https://pubmed.ncbi.nlm.nih.gov/33900827/
